option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.5410576,0.4310774,0.4906423,0.7383819,0.7100859,0.3351008,334.3538
alt1,0.6110349,0.4332511,0.63639,0.7154803,0.5350873,0.7349662,336.4131
alt1,0.5512211,0.4404437,0.5796763,0.7130094,0.4968591,0.526117,336.9118
alt1,0.5959341,0.4606172,0.537731,0.7312872,0.6013029,0.6487324,407.8624
alt1,0.5861436,0.5370679,0.6390337,0.7367637,0.6010358,0.4168166,409.3174
alt1,0.4916777,0.2327555,0.3694779,0.6994103,0.5037007,0.6530441,343.5367
alt1,0.5865013,0.5328684,0.6276312,0.7519673,0.6021038,0.4179359,344.927
alt1,0.6087461,0.4317231,0.6123013,0.7416704,0.5905869,0.6674491,345.9158
alt1,0.5508869,0.3864778,0.4644801,0.7584844,0.844623,0.3003697,426.0657
alt1,0.6081594,0.6024457,0.5924845,0.7510598,0.5552039,0.5396032,352.3185
alt1,0.5338156,0.2566107,0.3873927,0.7625201,0.5339164,0.7286382,353.2233
alt1,0.6058429,0.5943912,0.5724748,0.7431458,0.6215611,0.4976412,433.76
alt1,0.5119147,0.2174235,0.3877271,0.7415473,0.4976713,0.7152042,357.5901
alt1,0.6241623,0.4837017,0.561883,0.811587,0.640278,0.6233621,357.5901
alt1,0.5642406,0.4176342,0.4484752,0.7651971,0.86128,0.3286163,359.312
alt1,0.5919714,0.3475612,0.5221162,0.771166,0.6208782,0.6981356,359.9324
alt1,0.5836024,0.3257896,0.4431402,0.7819196,0.6690825,0.69808,359.9324
alt1,0.5190774,0.2179479,0.3056966,0.7458441,0.4867229,0.8391757,361.9523
alt1,0.549503,0.3686155,0.4243433,0.7891484,0.8323663,0.3330414,363.7964
alt1,0.5572039,0.3891632,0.4040744,0.7784748,0.8561997,0.3581077,447.8146

