userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
1,1,ConeBurst, Task2,0.9662712,0.979352,1.004855,0.9815378,1.067984,3
1,2,ConeBurst, Task2,0.9823127,0.977461,1.008775,1.022443,1.009008,3
1,3,ConeBurst, Task2,0.9886992,0.9755272,1.011045,1.068894,0.955835,3
1,4,ConeBurst, Task2,0.9979732,0.9770687,1.009816,1.113596,0.9015461,3
1,5,ConeBurst, Task2,0.978149,0.9612107,1.027128,1.073292,0.9602205,3
1,6,ConeBurst, Task2,0.9901695,0.9596345,1.030654,1.115575,0.9039671,3
1,7,ConeBurst, Task2,0.9628633,0.9422814,1.041638,1.083344,0.9698746,3
1,8,ConeBurst, Task2,0.9732707,0.9335572,1.041452,1.132517,0.9192038,3
1,9,ConeBurst, Task2,0.9500087,0.9177172,1.051551,1.097819,0.982904,3
1,10,ConeBurst, Task2,0.9558322,0.8987411,1.051541,1.15508,0.9388055,3
1,11,ConeBurst, Task2,0.9373074,0.8867235,1.040471,1.229029,0.906469,3
1,12,ConeBurst, Task2,0.9137167,0.8798323,1.052906,1.188993,0.9645519,3
1,13,ConeBurst, Task2,0.9644004,0.89324,1.056632,1.139801,0.9459269,3
1,14,ConeBurst, Task2,0.9314412,0.8767731,1.063656,1.113642,1.014487,3
1,15,ConeBurst, Task2,0.9136933,0.8575718,1.070806,1.078536,1.079393,3
1,16,ConeBurst, Task2,0.8953247,0.8429191,1.077141,1.041256,1.14336,3
1,17,ConeBurst, Task2,0.9159204,0.8479896,1.078203,1.077904,1.079983,3
1,18,ConeBurst, Task2,0.9282879,0.8528864,1.083555,1.116083,1.019187,3
1,19,ConeBurst, Task2,0.9027687,0.841109,1.09141,1.080783,1.08393,3
1,20,ConeBurst, Task2,0.8909977,0.8292347,1.100947,1.037501,1.14132,3

