option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.4905367,0.237955,0.384388,0.6809382,0.4693044,0.6800981,396.8299
chosenOption,0.5524297,0.4332511,0.500945,0.7228954,0.7591119,0.3459451,402.9536
chosenOption,0.5406649,0.3900683,0.4863239,0.7346864,0.7625303,0.3297152,256.7555
chosenOption,0.5557154,0.4262059,0.4686498,0.7211525,0.8467814,0.3157878,339.2311
chosenOption,0.4905598,0.2679242,0.3904948,0.7312726,0.438753,0.6243545,342.6042
chosenOption,0.5471163,0.4216579,0.4716106,0.7584124,0.7621297,0.3217706,414.1543
chosenOption,0.5288196,0.2658292,0.4136401,0.7473739,0.5156558,0.701599,265.198
chosenOption,0.5578749,0.4150686,0.4526783,0.7429733,0.8582284,0.3204261,266.4193
chosenOption,0.5028377,0.2315947,0.3365434,0.7204217,0.5113829,0.7142461,352.3185
chosenOption,0.5274449,0.442592,0.3583359,0.7124476,0.7631501,0.3606993,268.9673
chosenOption,0.5820839,0.3321981,0.4692719,0.7447757,0.9062133,0.4579608,272.2493
chosenOption,0.5308809,0.2808215,0.4081662,0.74345,0.5257722,0.6961945,356.0369
chosenOption,0.5754193,0.5260726,0.5014629,0.799578,0.5728428,0.4771401,276.1691
chosenOption,0.4941145,0.2294839,0.3433508,0.7195013,0.5349135,0.6433231,279.3637
chosenOption,0.5129279,0.2216411,0.316073,0.7357816,0.50286,0.7882839,439.3197
chosenOption,0.5455446,0.2452977,0.3696471,0.7764901,0.4985352,0.8377528,441.1367
chosenOption,0.5697209,0.4329855,0.437123,0.7860437,0.8218072,0.3706449,285.3213
chosenOption,0.5468651,0.3948326,0.4160596,0.7961253,0.7654048,0.361903,290.548
chosenOption,0.5006989,0.2208908,0.3278393,0.7378343,0.5237825,0.6931473,445.5951
chosenOption,0.5391614,0.2847478,0.3598676,0.7861168,0.4448982,0.820177,366.2639

