option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.4826307,0.2968022,0.4473994,0.7518128,0.5528038,0.3643352,63.53453
alt1,0.5647137,0.673777,0.6337342,0.7545215,0.540976,0.22056,7.934301
alt1,0.6291106,0.6102974,0.6013474,0.6853866,0.5046139,0.7439079,1.398344
alt1,0.4760745,0.3734014,0.5075127,0.6609918,0.4874136,0.3510533,4.557464
alt1,0.5541379,0.7400821,0.6393537,0.6877639,0.4741286,0.229361,11.70848
alt1,0.4745581,0.3127687,0.4657766,0.7152404,0.4997436,0.3792613,2.820416
alt1,0.5447951,0.8222201,0.5403578,0.6783581,0.4556479,0.2273914,3.921105
alt1,0.4530707,0.3169228,0.5037044,0.6037232,0.4516155,0.3893876,0
alt1,0.4520434,0.2916385,0.4479541,0.639046,0.4416301,0.4399482,3.349386
alt1,0.4528095,0.3506287,0.4154728,0.583235,0.4236059,0.4911051,6.745013
alt1,0.5311779,0.7885827,0.5806122,0.5784025,0.4118155,0.2964765,10.52812
alt1,0.4444408,0.2983365,0.4239633,0.516964,0.3860354,0.5969049,6.294597
alt1,0.5077806,0.8688268,0.4803723,0.5484538,0.3501314,0.2911187,0.6331915
alt1,0.5192783,0.7747561,0.6182484,0.5251626,0.3615582,0.3166662,5.385369
alt1,0.513562,0.8282886,0.5372708,0.5028346,0.3631806,0.3362356,5.29896
alt1,0.451126,0.7813056,0.4249806,0.4297823,0.3022342,0.3173272,0.9324348
alt1,0.6427722,0.8327425,0.5248131,0.4311507,0.3100758,1.115079,2.241194
alt1,0.4280944,0.3516195,0.3798217,0.4605912,0.3352087,0.6132308,1.835116
alt1,0.6303494,0.7594647,0.4722416,0.409595,0.3059551,1.204491,5.859436
alt1,0.6129315,0.8290383,0.4671534,0.3789386,0.3092473,1.08028,10.25809

