option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.6328957,0.6606205,0.6251041,0.7552606,0.5109349,0.6125584,56.63505
chosenOption,0.6462963,0.673777,0.6604456,0.72434,0.5155043,0.6574142,6.57625
chosenOption,0.5306815,0.6860912,0.6233854,0.7284179,0.4620206,0.1534926,5.259703
chosenOption,0.5491756,0.7516424,0.5552469,0.7272225,0.4980767,0.2136897,8.54421
chosenOption,0.6342509,0.7400821,0.6242896,0.7193283,0.4717169,0.6158373,9.417337
chosenOption,0.6473028,0.7586409,0.6572554,0.6865072,0.4736408,0.6604698,7.749615
chosenOption,0.6281955,0.6902931,0.5963026,0.6467248,0.4615091,0.7461479,7.207771
chosenOption,0.6113971,0.7252439,0.5745474,0.5686355,0.4450401,0.7435188,7.798064
chosenOption,0.6054208,0.7313627,0.5639243,0.548793,0.4145035,0.7685204,5.913359
chosenOption,0.6328105,0.7804272,0.5804964,0.5859098,0.3915223,0.8256971,87.58553
chosenOption,0.6117815,0.7439864,0.540195,0.4978774,0.3984223,0.8784264,9.095229
chosenOption,0.5118759,0.8402157,0.4892014,0.5464287,0.3798431,0.3036907,16.92911
chosenOption,0.6056262,0.7736361,0.5338939,0.482435,0.3703296,0.8678361,2.768065
chosenOption,0.6443185,0.8211969,0.579973,0.5081297,0.3647792,0.9475138,7.440858
chosenOption,0.612349,0.7814468,0.4998707,0.43283,0.3513692,0.9962283,9.679732
chosenOption,0.6316405,0.8281388,0.5087443,0.4621409,0.3135708,1.045608,1.856555
chosenOption,0.4429453,0.7856489,0.4628423,0.4110955,0.2960311,0.2591087,6.565706
chosenOption,0.605909,0.8046438,0.4814091,0.3993023,0.309194,1.034996,2.806864
chosenOption,0.486264,0.9046117,0.4279361,0.4296296,0.3020694,0.3670732,8.972592
chosenOption,0.5010624,0.8787328,0.5021056,0.4402269,0.3196428,0.3646038,12.47382

