step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.4826307,0.2968022,0.4473994,0.7518128,0.5528038,0.3643352,63.53453
1,0.574193,0.6606207,0.6401879,0.8158005,0.5358754,0.2184805,7.934301
2,0.6371126,0.5876403,0.6407647,0.7354224,0.4930952,0.7286403,1.398344
3,0.4910934,0.3651072,0.5560033,0.7361977,0.4499431,0.3482155,4.557464
4,0.5831106,0.7266827,0.7042066,0.7943316,0.4621924,0.2281397,11.70848
5,0.5138704,0.2995932,0.5200841,0.8936559,0.4820717,0.3739473,2.820416
6,0.5818444,0.7699438,0.6359484,0.8485338,0.4327402,0.2220558,3.921105
7,0.5098599,0.2995933,0.6266183,0.7810584,0.4707279,0.3713014,0
8,0.5109988,0.2733848,0.571228,0.8237045,0.4737594,0.4129176,3.349386
9,0.5125694,0.3264824,0.5592493,0.7518127,0.4698833,0.4554192,6.745013
10,0.6128962,0.7266826,0.8002347,0.8158005,0.4512636,0.2704996,10.52812
11,0.5100404,0.2733849,0.5990659,0.7297988,0.4123076,0.5356449,6.294597
12,0.578288,0.8049411,0.6739822,0.8041724,0.3462175,0.2621269,0.6331915
13,0.6129907,0.7167498,0.9245616,0.7708763,0.3729414,0.2798243,5.385369
14,0.6176209,0.7927446,0.8322443,0.7769529,0.3948556,0.2913073,5.29896
15,0.5367338,0.7479132,0.6788365,0.6672592,0.3201009,0.2695591,0.9324348
16,0.7504054,0.8257756,0.9006812,0.745874,0.3493879,0.9303086,2.241194
17,0.5147318,0.3404466,0.6382852,0.7382374,0.3402858,0.5164037,1.835116
18,0.7085202,0.7345505,0.8238404,0.6618801,0.3287301,0.9936001,5.859436
19,0.6887533,0.8102389,0.8040919,0.6353464,0.3001538,0.8939357,10.25809

