option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.455627,0.4007567,0.4796532,0.697206,0.5172328,0.1832864,46.32938
alt1,0.4569022,0.4158007,0.5063024,0.6887551,0.4986089,0.175044,0
alt1,0.5617307,0.4704021,0.3805518,0.6716894,0.5394233,0.7465871,0
alt1,0.4498284,0.4076251,0.5098937,0.6772711,0.4703951,0.1839572,0
alt1,0.5626716,0.4767176,0.4403545,0.6605586,0.5550885,0.6806385,0
alt1,0.5684614,0.7062072,0.6851994,0.7368748,0.4249747,0.2890508,0
alt1,0.5953661,0.6894019,0.7817131,0.734845,0.4791795,0.2916912,0
alt1,0.4655983,0.4214893,0.5180141,0.6844635,0.5230433,0.1809811,0
alt1,0.5475451,0.5610695,0.4115805,0.7106191,0.502494,0.5519627,0
alt1,0.4579893,0.4494346,0.6053833,0.6440477,0.4448757,0.1462052,0
alt1,0.5697951,0.7139252,0.7213789,0.7108842,0.4289474,0.2738397,4.465103
alt1,0.4688501,0.4279178,0.5831884,0.6863087,0.5101656,0.1366701,0
alt1,0.4668644,0.4236842,0.5456117,0.670166,0.5233885,0.1714715,0
alt1,0.5583151,0.5354807,0.4263632,0.6901301,0.5478213,0.59178,0
alt1,0.5469538,0.5537849,0.4123807,0.700398,0.5153904,0.552815,0
alt1,0.5067686,0.5048888,0.4272107,0.6417024,0.5245007,0.4355403,0
alt1,0.6006818,0.6871309,0.8639617,0.718821,0.4713525,0.2621429,0
alt1,0.5923337,0.6816615,0.8136927,0.7007293,0.4961255,0.2694597,0
alt1,0.5553422,0.5432261,0.4455944,0.6920663,0.534752,0.5610725,1.883455
alt1,0.5145129,0.3976856,0.4092066,0.7211198,0.5677454,0.4768071,0

