userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
12,1,ForceDirectedAlgorithm, Task1,1.037539,1.055559,0.9878789,0.9639931,0.9550299,3
12,2,ForceDirectedAlgorithm, Task1,1.030177,1.013612,0.9792519,0.963882,1.013078,3
12,3,ForceDirectedAlgorithm, Task1,1.017139,1.032241,1.008886,0.9958166,0.9459179,3
12,4,ForceDirectedAlgorithm, Task1,1.044008,1.084044,0.992325,0.9822116,0.8974109,3
12,5,ForceDirectedAlgorithm, Task1,1.090146,1.114071,0.998289,0.9530752,0.8444194,3
12,6,ForceDirectedAlgorithm, Task1,1.064204,1.153262,1.007621,0.9878702,0.7870429,3
12,7,ForceDirectedAlgorithm, Task1,1.051734,1.105988,1.003806,0.9993613,0.839111,3
12,8,ForceDirectedAlgorithm, Task1,1.087374,1.165846,0.985027,0.9659121,0.7958409,3
12,9,ForceDirectedAlgorithm, Task1,1.121465,1.225552,0.9593953,0.9417926,0.7517949,3
12,10,ForceDirectedAlgorithm, Task1,1.10206,1.172895,0.9630781,0.9619846,0.7999825,3
12,11,ForceDirectedAlgorithm, Task1,1.067775,1.215854,0.9843701,0.9863365,0.7456644,3
12,12,ForceDirectedAlgorithm, Task1,1.057211,1.16491,0.9828382,1.000021,0.79502,3
12,13,ForceDirectedAlgorithm, Task1,1.037781,1.113114,0.9902929,1.015152,0.843659,3
12,14,ForceDirectedAlgorithm, Task1,1.073256,1.168113,0.9708591,0.990702,0.7970699,3
12,15,ForceDirectedAlgorithm, Task1,1.105702,1.2186,0.9665624,0.9617671,0.7473683,3
12,16,ForceDirectedAlgorithm, Task1,1.060699,1.274603,0.985649,0.9717339,0.7073153,3
12,17,ForceDirectedAlgorithm, Task1,1.052256,1.219931,0.9861705,0.9872172,0.7544259,3
12,18,ForceDirectedAlgorithm, Task1,1.052792,1.163322,0.9930712,0.9909336,0.7998815,3
12,19,ForceDirectedAlgorithm, Task1,0.9923368,1.200671,1.031862,1.023727,0.7514035,3
12,20,ForceDirectedAlgorithm, Task1,1.009358,1.268735,1.011578,0.9877912,0.7225372,3

