step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.5674013,0.515986,0.3830363,0.6968949,0.5396446,0.7014446,87.81156
1,0.5978196,0.6802003,0.7117196,0.7657514,0.4608102,0.3706167,3.565789
2,0.5870669,0.6802001,0.6669987,0.7105557,0.5025495,0.3750304,5.985097
3,0.5536307,0.5159858,0.3530314,0.6853498,0.5202274,0.6935589,7.759782
4,0.4639753,0.3653097,0.5370458,0.6926234,0.5303276,0.1945703,2.521208
5,0.6206644,0.5022849,0.4938787,0.7968577,0.5540604,0.75624,5.520443
6,0.4673947,0.4207946,0.5276184,0.6972059,0.5172328,0.174122,4.808799
7,0.574819,0.5417851,0.4021879,0.6620504,0.5666269,0.7014444,5.864655
8,0.4675184,0.3827054,0.5626193,0.6926234,0.5050738,0.1945703,4.887039
9,0.624818,0.7449812,0.7307181,0.8233227,0.5217648,0.3033034,5.852381
10,0.6177856,0.525116,0.4468359,0.698951,0.6216557,0.7963692,2.177575
11,0.6183349,0.7125905,0.7456109,0.7292869,0.5335696,0.3706167,2.907797
12,0.6081859,0.7125905,0.700349,0.6750281,0.5779319,0.3750303,2.729154
13,0.4744572,0.3827057,0.511472,0.6579924,0.6060887,0.2140274,1.643182
14,0.4863219,0.46087,0.5186661,0.6713058,0.5668455,0.2139223,3.375568
15,0.6353077,0.7773721,0.6583118,0.7316509,0.5817467,0.4274572,2.786451
16,0.4945926,0.4608699,0.5276186,0.697206,0.5948178,0.1924507,4.130956
17,0.4931478,0.4608701,0.491791,0.6477746,0.628053,0.2372502,4.308991
18,0.641805,0.7449815,0.6962302,0.7285653,0.6472175,0.3920305,2.421728
19,0.4659379,0.4408323,0.4939676,0.6377406,0.5432268,0.2139224,1.617485

