option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.582121,0.6478098,0.677828,0.729287,0.4850633,0.3706167,16.95389
chosenOption,0.563647,0.5353556,0.4043176,0.6884478,0.5202137,0.6699005,5.796114
chosenOption,0.4556591,0.4128502,0.4747477,0.6677206,0.5044742,0.2185027,4.632494
chosenOption,0.5944362,0.6589124,0.7186776,0.7350394,0.5370917,0.3224598,9.176061
chosenOption,0.5806987,0.6763185,0.6888092,0.7780988,0.4880794,0.2721878,4.197808
chosenOption,0.4590344,0.4368832,0.5632703,0.6563547,0.4469113,0.1917528,6.22038
chosenOption,0.5485858,0.4859398,0.4329823,0.6911484,0.5528479,0.5800107,6.441499
chosenOption,0.5868424,0.6813234,0.7376927,0.7132605,0.5022285,0.2997068,9.350599
chosenOption,0.6052055,0.7044113,0.8116978,0.7176566,0.5209628,0.2712991,6.76292
chosenOption,0.5073917,0.4494346,0.4176866,0.6704762,0.5223058,0.4770554,11.22951
chosenOption,0.4601249,0.4416578,0.5930117,0.6332042,0.4510891,0.181662,0.675527
chosenOption,0.5441518,0.48757,0.4564821,0.6752,0.5519897,0.5495169,8.556637
chosenOption,0.513329,0.4236842,0.3970188,0.6868593,0.5545985,0.5044841,10.02026
chosenOption,0.6007766,0.672285,0.7749841,0.7214931,0.5475202,0.2876001,5.721698
chosenOption,0.5865624,0.6952656,0.742227,0.7612669,0.4922985,0.241754,6.309013
chosenOption,0.4630868,0.4431176,0.6161197,0.6354951,0.450987,0.1697142,5.47409
chosenOption,0.5408056,0.484339,0.4785389,0.6760773,0.5438175,0.5212555,6.79694
chosenOption,0.5443767,0.5429491,0.430674,0.7114441,0.5135775,0.5232389,4.529514
chosenOption,0.461048,0.3662813,0.5950063,0.6878244,0.5004947,0.1556332,7.27593
chosenOption,0.5922927,0.5750106,0.8094937,0.7519462,0.5164183,0.3085949,2.17657

