option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.6326206,0.6704034,0.5857285,0.7066942,0.4601893,0.7400874,6.877525
chosenOption,0.6347165,0.763159,0.5540417,0.7251819,0.3783255,0.7528738,1.059574
chosenOption,0.611164,0.7355455,0.533348,0.7022114,0.3624451,0.7222701,1.837158
chosenOption,0.6475514,0.8173568,0.5493357,0.697718,0.3436217,0.8297246,2.453548
chosenOption,0.5426936,0.5860162,0.524461,0.6969166,0.5061888,0.3998849,3.54099
chosenOption,0.6433083,0.825991,0.571109,0.6969081,0.3203903,0.8021436,2.453809
chosenOption,0.5432116,0.6932333,0.5026894,0.6666237,0.4457395,0.4077723,3.962927
chosenOption,0.6172456,0.8191155,0.5612398,0.6726797,0.3077513,0.7254418,4.842595
chosenOption,0.5782858,0.8173698,0.583791,0.6884237,0.4774145,0.32443,1.598738
chosenOption,0.5441852,0.6616927,0.5597867,0.6800438,0.4549181,0.3644845,1.744187
chosenOption,0.4416383,0.3513558,0.3467392,0.641757,0.5412634,0.3270759,4.940143
chosenOption,0.5310103,0.6811286,0.5578204,0.6866857,0.4532717,0.2761451,1.440133
chosenOption,0.5519858,0.6435245,0.5934892,0.7099302,0.4917498,0.3212354,1.73121
chosenOption,0.6662521,0.9516467,0.7332631,0.659499,0.4113434,0.5755082,1.770079
chosenOption,0.6162269,0.894709,0.6271098,0.6662218,0.2966468,0.5964469,1.397821
chosenOption,0.4366867,0.3728869,0.3691929,0.6290117,0.5163211,0.2960212,2.750652
chosenOption,0.4270052,0.4305046,0.311361,0.6331701,0.5463617,0.2136287,1.410493
chosenOption,0.5537443,0.6514862,0.5997531,0.7112986,0.4976774,0.3085059,1.288276
chosenOption,0.6242573,0.8872489,0.677112,0.6897849,0.3664386,0.500702,1.770262
chosenOption,0.5473883,0.7332215,0.6141006,0.6461188,0.382438,0.3610626,1.532773

