userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
9,1,ConeBurst, Task2,1.017181,1.007667,0.9788678,0.948235,1.048049,3
9,2,ConeBurst, Task2,1.036373,1.012309,0.9635661,0.894396,1.093356,3
9,3,ConeBurst, Task2,1.060096,1.013366,0.9491246,0.8400041,1.137409,3
9,4,ConeBurst, Task2,1.082961,1.009806,0.9266418,0.7912734,1.189317,3
9,5,ConeBurst, Task2,1.100927,1.038708,0.940703,0.8030264,1.116636,3
9,6,ConeBurst, Task2,1.129973,1.033148,0.9172598,0.7530096,1.16661,3
9,7,ConeBurst, Task2,1.154122,1.065249,0.923043,0.7594296,1.098157,3
9,8,ConeBurst, Task2,1.184729,1.061773,0.9016746,0.7072284,1.144595,3
9,9,ConeBurst, Task2,1.222812,1.077823,0.9042071,0.7111271,1.084031,3
9,10,ConeBurst, Task2,1.239541,1.112025,0.9112576,0.7176301,1.019547,3
9,11,ConeBurst, Task2,1.1808,1.105458,0.9356967,0.7619895,1.016056,3
9,12,ConeBurst, Task2,1.189237,1.142714,0.9439451,0.7687023,0.9554017,3
9,13,ConeBurst, Task2,1.2014,1.175871,0.9534457,0.7766666,0.8926163,3
9,14,ConeBurst, Task2,1.260632,1.190272,0.9141816,0.7320273,0.9028878,3
9,15,ConeBurst, Task2,1.3155,1.184036,0.8931599,0.6845605,0.9227445,3
9,16,ConeBurst, Task2,1.252252,1.176595,0.9185898,0.7268712,0.9256915,3
9,17,ConeBurst, Task2,1.20395,1.154775,0.9457646,0.7779683,0.917542,3
9,18,ConeBurst, Task2,1.215672,1.188865,0.9544083,0.7849699,0.8560854,3
9,19,ConeBurst, Task2,1.271108,1.199533,0.9276329,0.7381267,0.8635997,3
9,20,ConeBurst, Task2,1.323272,1.229984,0.9328271,0.6892539,0.8246632,3

