option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.5363906,0.5768366,0.5046059,0.7338764,0.5948529,0.2717813,23.92314
alt1,0.5506716,0.6240362,0.4902911,0.7113976,0.561302,0.3663311,1.345688
alt1,0.4554529,0.2634093,0.2956556,0.6759645,0.662558,0.3796769,2.088604
alt1,0.5805296,0.731383,0.5571756,0.7246515,0.5670447,0.3223933,0.6991833
alt1,0.6145655,0.7471583,0.4985677,0.662606,0.3514021,0.8130932,1.615488
alt1,0.5261432,0.635055,0.5241381,0.6903598,0.4776826,0.3034807,0.7031265
alt1,0.4258714,0.3884667,0.2734008,0.6322533,0.5660089,0.2692272,2.388891
alt1,0.5737838,0.773727,0.5652629,0.672035,0.5288487,0.3290456,0.9773762
alt1,0.4546317,0.335819,0.374571,0.6281003,0.5395843,0.3950836,1.037686
alt1,0.4207498,0.2931385,0.2823182,0.6612421,0.5522032,0.3148467,0.8495833
alt1,0.5489895,0.7604529,0.5410677,0.6622615,0.4247968,0.3563685,3.625282
alt1,0.4301359,0.4059403,0.292536,0.6449617,0.5727588,0.2344829,3.790293
alt1,0.439884,0.3022619,0.3337417,0.6621999,0.5694456,0.3317711,0.5993158
alt1,0.5648795,0.7148857,0.6511112,0.6674211,0.4199503,0.3710293,2.174264
alt1,0.4568414,0.3573342,0.4199024,0.6368126,0.5585049,0.3116528,1.090994
alt1,0.5520043,0.8070534,0.5761053,0.6491089,0.4052215,0.3225325,1.870063
alt1,0.6502454,0.9655136,0.6378204,0.6752713,0.2973422,0.6752794,0.5203959
alt1,0.6422917,0.8786943,0.6171532,0.664414,0.3450237,0.7061732,1.115354
alt1,0.431794,0.2914267,0.3114038,0.697954,0.6095434,0.248642,1.942185
alt1,0.4581812,0.3603037,0.4231696,0.6461828,0.5631585,0.2980915,0.7554154

