step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.5924833,0.5980433,0.6632931,0.7556497,0.4903109,0.4551197,76.78829
1,0.480273,0.4065788,0.4250866,0.7124678,0.4780035,0.3792284,10.65024
2,0.5144182,0.3846071,0.515465,0.7167517,0.5647756,0.3904917,4.722681
3,0.5536603,0.4943261,0.5074828,0.7522265,0.5365678,0.4776985,12.70827
4,0.5194589,0.4029216,0.5103949,0.7299893,0.5402138,0.4137752,7.418935
5,0.6616361,0.6877495,0.7360646,0.8342934,0.5397717,0.5103015,25.22351
6,0.5214648,0.4675657,0.4888495,0.7803218,0.4552415,0.4153453,13.77019
7,0.5664032,0.4878946,0.5728251,0.8802773,0.4559414,0.4350778,14.73975
8,0.7110515,0.7176518,0.8000032,0.9708336,0.472493,0.5942761,7.081212
9,0.7354148,0.6533386,0.6395285,0.9127765,0.4717395,0.9996909,12.89837
10,0.7000624,0.7475539,0.8000705,0.9101383,0.4626613,0.579888,20.47949
11,0.7405303,0.6189416,0.623951,0.9743495,0.468125,1.017284,6.447412
12,0.7450818,0.8541248,0.9070561,0.9468871,0.4112362,0.6061051,6.945991
13,0.5973506,0.5842031,0.5725817,0.9211141,0.4314897,0.4773643,8.551643
14,0.7557245,0.8073585,0.8954456,1.020127,0.4412798,0.6144117,6.389995
15,0.8125277,0.6684573,0.6964437,1.110518,0.4976434,1.089576,5.896709
16,0.8013726,0.919826,0.9572834,1.047199,0.4307782,0.6517766,5.146038
17,0.6703877,0.5692102,0.6682957,1.109915,0.4559414,0.5485766,5.651461
18,0.8350348,0.7894503,0.7811185,1.10345,0.4168876,1.084268,4.887614
19,0.6390231,0.5494389,0.6959936,0.9622588,0.441993,0.5454313,2.443352

