option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4749124,0.2834565,0.3118089,0.7042543,0.7542373,0.3208052,6.492658
alt2,0.4491372,0.3496908,0.2666577,0.6747189,0.7127525,0.2418661,2.059491
alt2,0.5767881,0.6947878,0.5371711,0.7015384,0.6228362,0.327607,1.422313
alt2,0.4392569,0.2541313,0.2654349,0.6940901,0.6522785,0.3303499,0.8775793
alt2,0.4645861,0.3069724,0.356238,0.6454923,0.603707,0.4105205,1.487118
alt2,0.4524665,0.3120649,0.3238784,0.6624941,0.6056725,0.3582226,0.9552272
alt2,0.6529294,0.8712332,0.5600592,0.6742937,0.3080347,0.8510261,2.287912
alt2,0.4391822,0.2933368,0.3111171,0.6475366,0.5625765,0.3813442,1.121337
alt2,0.6165889,0.8173698,0.5242253,0.6447529,0.3140779,0.7825183,0.9994824
alt2,0.6506792,0.8924603,0.5760272,0.6352193,0.3153801,0.834309,1.018559
alt2,0.6470442,0.9299885,0.6114205,0.6750937,0.2863191,0.732399,0.9711937
alt2,0.6500868,0.9104221,0.5992575,0.687847,0.3117082,0.7411994,5.061087
alt2,0.6436049,0.8679558,0.6107075,0.6631358,0.3409143,0.7353114,0.689628
alt2,0.4311208,0.2880055,0.3080005,0.6972501,0.6030958,0.2592521,2.121128
alt2,0.5460107,0.7271785,0.6093593,0.6367496,0.3792778,0.3774886,0.9441177
alt2,0.6471327,0.9869781,0.651014,0.6616863,0.273125,0.6628602,2.398927
alt2,0.5348321,0.7223451,0.5937169,0.6741313,0.4323814,0.2515856,0.645744
alt2,0.4403352,0.3060016,0.3372641,0.6634763,0.5763098,0.318624,0.8776178
alt2,0.5660127,0.7233779,0.6583059,0.6680949,0.42444,0.3558447,0.6791233
alt2,0.6688515,1.006863,0.7480182,0.6416444,0.3909316,0.5567999,0.7882855

