option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.6075347,0.5731635,0.6140541,0.7169068,0.5053565,0.6281927,2.487286
alt1,0.536288,0.3210137,0.3617599,0.7477676,0.6092196,0.6416795,6.084069
alt1,0.5261883,0.4477395,0.4238202,0.7255117,0.7389668,0.2949033,1.37708
alt1,0.5513937,0.3187894,0.349286,0.7227906,0.7331643,0.6329383,0.9298372
alt1,0.6308066,0.6095406,0.4975981,0.7364549,0.4286591,0.8817799,0.61292
alt1,0.542594,0.3017502,0.3522473,0.7812772,0.6532471,0.6244479,1.311216
alt1,0.556141,0.3451115,0.3755949,0.7510465,0.6540514,0.6549007,1.576321
alt1,0.5467058,0.3258135,0.3564711,0.7067714,0.6564201,0.6880528,0.4101085
alt1,0.5402148,0.2830188,0.360807,0.6959578,0.6106021,0.7506884,0.4097564
alt1,0.54419,0.31506,0.3716714,0.7048392,0.4923178,0.8370618,0.4538517
alt1,0.5474209,0.3759322,0.3733582,0.6855767,0.5222191,0.7800179,1.158773
alt1,0.5185159,0.5727021,0.4615457,0.6568744,0.5118474,0.3896101,1.743412
alt1,0.4890512,0.4678227,0.4088634,0.6366538,0.514388,0.417528,0
alt1,0.6552941,0.6753694,0.4874953,0.6140095,0.2868689,1.212727,7.400514
alt1,0.5412353,0.3694284,0.3724233,0.6604174,0.3896906,0.914217,0.4867427
alt1,0.6605006,0.6422075,0.467871,0.5971318,0.2839044,1.311388,0.3330479
alt1,0.5670188,0.4906712,0.3857369,0.5811753,0.4180517,0.9594588,2.419932
alt1,0.545157,0.3817751,0.3634166,0.636014,0.4764353,0.8681438,0.4870991
alt1,0.538228,0.3840763,0.3782027,0.6471106,0.3817998,0.8999503,1.22735
alt1,0.5270563,0.3495762,0.3495412,0.6414018,0.4431287,0.8516334,1.010335

