UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.007185,0.8932213,0.9912618,0.8490412,1.259291,0
0,0,ConeBurst,Task,1.087702,0.9201038,1.037641,0.9905804,0.9639727,0
0,0,ConeBurst,Task,0.998109,0.877362,1.066803,1.041144,1.016582,0
0,0,ConeBurst,Task,1.065039,0.8786723,1.038637,0.8965047,1.121147,0
0,0,ConeBurst,Task,1.013564,0.8780479,1.073298,0.9606159,1.074474,0
0,0,ConeBurst,Task,1.042587,0.8883799,1.049544,0.8902831,1.129207,0
0,0,ConeBurst,Task,1.060513,0.8978518,1.025529,0.8432769,1.17283,0
0,0,ConeBurst,Task,1.080004,0.8954667,1.013626,0.8030456,1.207857,0
0,0,ConeBurst,Task,1.09318,0.8959208,1.001297,0.781276,1.228326,0
0,0,ConeBurst,Task,1.103035,0.8939257,0.9938647,0.7659386,1.243236,0
0,0,ConeBurst,Task,1.107261,0.8955328,0.9881732,0.7522603,1.256773,0
0,0,ConeBurst,Task,1.11068,0.8964477,0.9818692,0.7426009,1.268402,0
0,0,ConeBurst,Task,1.115462,0.895827,0.9772192,0.7367062,1.274785,0
0,0,ConeBurst,Task,1.110964,0.8936622,0.97789,0.7402924,1.277192,0
0,0,ConeBurst,Task,1.113174,0.8934394,0.9743804,0.7357064,1.2833,0
0,0,ConeBurst,Task,1.113697,0.8941539,0.9756649,0.7386091,1.277875,0
0,0,ConeBurst,Task,1.114338,0.8943925,0.9768851,0.7410016,1.273383,0
0,0,ConeBurst,Task,1.115004,0.8946761,0.9757869,0.739216,1.275316,0
0,0,ConeBurst,Task,1.115662,0.8951635,0.9760432,0.7404016,1.272729,0
0,0,ConeBurst,Task,1.116079,0.8951496,0.9755843,0.7394809,1.273706,0

