option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.5190551,0.3985993,0.3834387,0.6637756,0.7442321,0.40523,4.900205
alt2,0.6320557,0.6062613,0.5399089,0.7394736,0.4547773,0.8198577,6.53916
alt2,0.6303307,0.6328686,0.5579274,0.7036394,0.474787,0.7824314,1.50393
alt2,0.5280897,0.4756789,0.4507458,0.7040578,0.7601658,0.2498002,0.5451602
alt2,0.6032491,0.5620688,0.5330095,0.7398062,0.582154,0.5992066,1.768277
alt2,0.5292878,0.4140929,0.4104084,0.7514158,0.7647787,0.3057434,1.142591
alt2,0.5220851,0.4639529,0.4021631,0.742721,0.6645901,0.3369987,2.290052
alt2,0.5173558,0.4861598,0.4600179,0.6884537,0.6805953,0.2715521,0
alt2,0.5338324,0.5416889,0.468155,0.7104477,0.6083776,0.3404925,2.698704
alt2,0.4922637,0.5086004,0.3803927,0.6602874,0.5989832,0.3130548,0.6439601
alt2,0.5030294,0.5053868,0.3997682,0.677977,0.5306336,0.4013815,2.033111
alt2,0.5304922,0.3385499,0.352909,0.6850598,0.4650033,0.8109391,2.332025
alt2,0.5453818,0.3543825,0.4303257,0.6448614,0.4055005,0.8918387,1.04438
alt2,0.4983656,0.5085422,0.464281,0.6014199,0.4282237,0.4893613,5.118817
alt2,0.5126615,0.5116784,0.4562529,0.6545877,0.5227548,0.4180333,3.096339
alt2,0.5768481,0.4258342,0.3974322,0.6124067,0.4379268,1.01064,0
alt2,0.6622699,0.6868272,0.5086976,0.5767422,0.2944949,1.244587,5.734915
alt2,0.492434,0.5132418,0.3891233,0.6289636,0.4841121,0.4467293,0.7682515
alt2,0.6571374,0.7011552,0.4665861,0.5971155,0.2637774,1.257053,2.697886
alt2,0.5026447,0.5105824,0.47021,0.6079128,0.4589916,0.465527,2.410867

