option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.6762394,0.7825059,0.6384784,0.7450848,0.498545,0.7165829,5.285756
alt2,0.4854769,0.4533864,0.1984477,0.7180226,0.7103693,0.3471581,6.639757
alt2,0.5618987,0.7640655,0.4701641,0.7410616,0.5513824,0.2828199,0.6457344
alt2,0.6284682,0.7328087,0.4931196,0.7115368,0.5400125,0.6648635,1.265776
alt2,0.6383886,0.7943536,0.5693364,0.7591914,0.4976375,0.5714241,4.6748
alt2,0.4556537,0.48643,0.2562632,0.6428471,0.6769327,0.2157956,4.653106
alt2,0.6603635,0.9224994,0.7288615,0.7054146,0.4403836,0.5046581,1.531891
alt2,0.6528897,0.9713337,0.6723637,0.6810388,0.4082384,0.5314738,0.65974
alt2,0.5267097,0.5584509,0.3807546,0.650765,0.5196798,0.5238983,3.43194
alt2,0.5707418,0.8229332,0.5290303,0.6657135,0.5005958,0.3354361,0
alt2,0.5317873,0.72971,0.4378123,0.661249,0.5608009,0.269364,0.5221829
alt2,0.4488229,0.5249389,0.2402904,0.582457,0.5016978,0.3947302,0.903856
alt2,0.6624449,0.958514,0.7562827,0.623845,0.3627016,0.6108811,0.4559552
alt2,0.629652,0.834117,0.556779,0.5938637,0.4024564,0.7610438,1.222697
alt2,0.6571532,1.020729,0.720692,0.6066074,0.3361377,0.6016001,2.012128
alt2,0.5561802,0.6480502,0.4107816,0.5925086,0.5024356,0.6271253,0.6217312
alt2,0.6767094,0.9233288,0.7424425,0.5450927,0.4012323,0.7714505,2.398481
alt2,0.4462116,0.5471807,0.2452586,0.5660754,0.4907795,0.3817639,0.5527418
alt2,0.687196,0.9848763,0.7991861,0.5964265,0.3543123,0.7011784,0.893811
alt2,0.5289478,0.7147505,0.4618823,0.5760676,0.357227,0.5348117,0.988784

