step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6762394,0.7825059,0.6384784,0.7450848,0.498545,0.7165829,5.285756
1,0.4845633,0.4490615,0.20011,0.7074267,0.7162074,0.350011,6.639757
2,0.5680422,0.7665198,0.4615361,0.7636368,0.5597028,0.2888156,0.6457344
3,0.6424973,0.7402108,0.4918291,0.7565628,0.5472815,0.6766024,1.265776
4,0.6730325,0.8030204,0.5705922,0.8559223,0.5204311,0.6151967,4.6748
5,0.4801627,0.4951616,0.2465369,0.7115711,0.7133714,0.2341725,4.653106
6,0.7079499,0.9554043,0.7083884,0.8312526,0.4694043,0.5752999,1.531891
7,0.7056875,1.006344,0.6786456,0.8076413,0.4373795,0.5984268,0.65974
8,0.578867,0.5962465,0.3976127,0.7696956,0.55073,0.5800501,3.43194
9,0.6441295,0.8967478,0.5579562,0.8500891,0.5385659,0.3772885,0
10,0.6011267,0.7923768,0.4726998,0.8368862,0.6035646,0.3001063,0.5221829
11,0.5149043,0.5837798,0.2601431,0.7427978,0.5456815,0.4421191,0.903856
12,0.7597145,1.07483,0.8007867,0.8312525,0.3952878,0.6964154,0.4559552
13,0.7291405,0.9516999,0.6089317,0.7925897,0.4378252,0.8546557,1.222697
14,0.7638149,1.174068,0.7671643,0.8443522,0.3452996,0.6881906,2.012128
15,0.6451162,0.7660821,0.4494751,0.7982197,0.5087972,0.7030067,0.6217312
16,0.7898396,1.115147,0.8139323,0.7434536,0.4088805,0.8677843,2.398481
17,0.5306306,0.6511394,0.2701487,0.7781692,0.5115764,0.4421191,0.5527418
18,0.8181062,1.173759,0.861946,0.8568473,0.3739087,0.8240702,0.893811
19,0.6379389,0.8053769,0.4943685,0.843257,0.3955406,0.6511514,0.988784

