userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
13,1,ConeBurst, Task1,1.009631,0.9916929,1.014978,1.041441,0.9422566,3
13,2,ConeBurst, Task1,1.046638,1.018694,1.018959,1.034391,0.8813165,3
13,3,ConeBurst, Task1,1.0395,1.052755,0.9875104,0.9867178,0.9335178,3
13,4,ConeBurst, Task1,1.088128,1.097579,0.975685,0.9562023,0.8824054,3
13,5,ConeBurst, Task1,1.129721,1.143397,0.9485903,0.9489203,0.8293716,3
13,6,ConeBurst, Task1,1.158671,1.183236,0.9334781,0.8912666,0.8333483,3
13,7,ConeBurst, Task1,1.158253,1.139355,0.9275686,0.8867047,0.8881183,3
13,8,ConeBurst, Task1,1.123933,1.101242,0.9300319,0.8964387,0.9483546,3
13,9,ConeBurst, Task1,1.147108,1.137789,0.9005768,0.836548,0.9779777,3
13,10,ConeBurst, Task1,1.151141,1.157744,0.8691431,0.7897758,1.032196,3
13,11,ConeBurst, Task1,1.168969,1.200791,0.8233463,0.7355172,1.071377,3
13,12,ConeBurst, Task1,1.203906,1.227752,0.8255368,0.7340505,1.008756,3
13,13,ConeBurst, Task1,1.183207,1.18866,0.8241971,0.7353735,1.068562,3
13,14,ConeBurst, Task1,1.217153,1.22125,0.8261937,0.7301001,1.005303,3
13,15,ConeBurst, Task1,1.184299,1.188088,0.8165164,0.7406226,1.070474,3
13,16,ConeBurst, Task1,1.200583,1.231426,0.7698494,0.6869063,1.111236,3
13,17,ConeBurst, Task1,1.218498,1.225618,0.8001897,0.7195104,1.036184,3
13,18,ConeBurst, Task1,1.258618,1.251704,0.8004815,0.7106927,0.9785029,3
13,19,ConeBurst, Task1,1.33121,1.261288,0.7856179,0.677352,0.9445322,3
13,20,ConeBurst, Task1,1.328341,1.237622,0.8081141,0.7291635,0.89676,3

