option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.534898,0.4968721,0.3457502,0.6997233,0.579716,0.5524287,2.597096
alt1,0.6292517,0.7117522,0.5033778,0.7127468,0.5341769,0.6842047,1.088659
alt1,0.4945543,0.5098371,0.2014458,0.7223065,0.6618551,0.3773269,0.45425
alt1,0.4716052,0.4475829,0.2106668,0.690105,0.695693,0.3139785,0
alt1,0.5092462,0.5513828,0.2649494,0.7604558,0.589852,0.3795911,11.82902
alt1,0.5868492,0.755452,0.5046316,0.6529381,0.5598686,0.4613554,1.487691
alt1,0.4703951,0.4988951,0.375712,0.6666452,0.582619,0.2281043,0.4584793
alt1,0.4909455,0.6337976,0.3649373,0.6327929,0.6057677,0.2174319,2.280626
alt1,0.5475372,0.712463,0.4366437,0.6913823,0.6209093,0.2762876,1.931939
alt1,0.4621655,0.5151224,0.2276831,0.6370919,0.5706111,0.360319,2.386697
alt1,0.5602751,0.6299059,0.40029,0.6306974,0.535781,0.6047009,0.4487767
alt1,0.6333994,0.8240795,0.6095149,0.5781773,0.3772621,0.7779633,0.6156395
alt1,0.4727324,0.658779,0.3932508,0.5631863,0.5014793,0.2469667,0.9548699
alt1,0.4647375,0.5763621,0.2350564,0.5842461,0.4705287,0.4574942,1.009288
alt1,0.476714,0.6660281,0.3945674,0.6202632,0.5175353,0.1851763,0.980762
alt1,0.5252956,0.7507291,0.4492873,0.6212103,0.5258983,0.2793529,3.057071
alt1,0.5516741,0.6569605,0.4257656,0.5586444,0.4659947,0.6510053,1.169111
alt1,0.6328979,0.8589959,0.622117,0.5619161,0.3690518,0.7524083,1.300422
alt1,0.4364,0.5419301,0.2504786,0.559403,0.5010793,0.3291088,1.811333
alt1,0.667433,1.05987,0.7769406,0.593679,0.3346863,0.5719888,0.7224262

