UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.050981,0.9560258,1.079289,1.219373,0.6943315,0
0,0,ConeBurst,Task,1.136056,1.012887,1.082738,1.193321,0.5749982,0
0,0,ConeBurst,Task,1.128576,1.08596,1.027032,1.097456,0.6609766,0
0,0,ConeBurst,Task,1.190376,1.138827,1.008997,1.051149,0.6106504,0
0,0,ConeBurst,Task,1.236257,1.186491,0.9749715,1.039913,0.5623677,0
0,0,ConeBurst,Task,1.268904,1.227851,0.9617154,0.9706749,0.5708545,0
0,0,ConeBurst,Task,1.268652,1.206928,0.9592081,0.9689831,0.5962293,0
0,0,ConeBurst,Task,1.256016,1.193101,0.9610736,0.9747341,0.6150757,0
0,0,ConeBurst,Task,1.266544,1.209023,0.9507463,0.9487392,0.6249464,0
0,0,ConeBurst,Task,1.269419,1.216576,0.9427785,0.9332713,0.6379551,0
0,0,ConeBurst,Task,1.274193,1.225402,0.9350491,0.9217058,0.6436498,0
0,0,ConeBurst,Task,1.279408,1.228905,0.9346974,0.920058,0.6369313,0
0,0,ConeBurst,Task,1.277349,1.225161,0.934882,0.9209308,0.6416773,0
0,0,ConeBurst,Task,1.280656,1.228173,0.934608,0.9190629,0.6375,0
0,0,ConeBurst,Task,1.278391,1.225993,0.9338372,0.9209776,0.6408011,0
0,0,ConeBurst,Task,1.279516,1.228093,0.931996,0.9182408,0.6421542,0
0,0,ConeBurst,Task,1.279921,1.227597,0.9329286,0.9194807,0.6400726,0
0,0,ConeBurst,Task,1.281114,1.228323,0.932883,0.9188353,0.6388444,0
0,0,ConeBurst,Task,1.281619,1.228386,0.9328201,0.9184893,0.638685,0
0,0,ConeBurst,Task,1.281493,1.227998,0.9329534,0.9195325,0.6380231,0

