option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.6220445,0.8441916,0.6055369,0.7217151,0.7008197,0.2379593,5.897475
chosenOption,0.658874,0.8848571,0.6912974,0.6863378,0.7186583,0.3132197,6.26781

