userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
7,1,ConeBurst, Task1,1.024333,1.006736,0.9869181,0.9414558,1.040556,3
7,2,ConeBurst, Task1,1.048279,1.017062,0.9667137,0.8851288,1.082816,3
7,3,ConeBurst, Task1,1.110685,1.042805,0.9270684,0.8591406,1.060302,3
7,4,ConeBurst, Task1,1.133304,1.050117,0.9037556,0.80635,1.106473,3
7,5,ConeBurst, Task1,1.169139,1.049238,0.8798051,0.7519984,1.149819,3
7,6,ConeBurst, Task1,1.196574,1.046063,0.8556725,0.7019516,1.199739,3
7,7,ConeBurst, Task1,1.26388,1.076246,0.8168572,0.6726592,1.170359,3
7,8,ConeBurst, Task1,1.294006,1.082906,0.7818472,0.6220586,1.219182,3
7,9,ConeBurst, Task1,1.32987,1.074264,0.7470078,0.574425,1.274432,3
7,10,ConeBurst, Task1,1.367503,1.072159,0.7091516,0.5250858,1.326101,3
7,11,ConeBurst, Task1,1.407245,1.055338,0.6743618,0.4781318,1.384924,3
7,12,ConeBurst, Task1,1.464602,1.10611,0.6392153,0.4484104,1.341663,3
7,13,ConeBurst, Task1,1.511525,1.089027,0.5961081,0.401363,1.401976,3
7,14,ConeBurst, Task1,1.535257,1.073398,0.5548167,0.3613977,1.475131,3
7,15,ConeBurst, Task1,1.566551,1.050924,0.5116509,0.3250961,1.545778,3
7,16,ConeBurst, Task1,1.633889,1.04397,0.4935698,0.3167494,1.511821,3
7,17,ConeBurst, Task1,1.683711,1.001553,0.4563486,0.2846506,1.573736,3
7,18,ConeBurst, Task1,1.708416,0.9675854,0.4197876,0.2531179,1.651093,3
7,19,ConeBurst, Task1,1.724552,0.9325544,0.3885715,0.2254783,1.728844,3
7,20,ConeBurst, Task1,1.740927,0.8994863,0.3506715,0.1959437,1.812971,3

