option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.6278032,0.5718819,0.625373,0.7277579,0.5436624,0.6703407,64.69063
alt1,0.6223004,0.6677883,0.5372589,0.7332399,0.4942746,0.6789404,7.724749
alt1,0.4700914,0.3943561,0.320386,0.6967665,0.6139125,0.325036,5.774708
alt1,0.5448754,0.4135989,0.4335516,0.75078,0.63405,0.4923964,0
alt1,0.5841517,0.7853302,0.6102579,0.7800748,0.4289339,0.3161617,5.231406
alt1,0.5714043,0.5772298,0.5848494,0.7257879,0.5462948,0.4228597,10.58446
alt1,0.6383377,0.7742528,0.6678394,0.7001363,0.3799699,0.6694901,0
alt1,0.5627521,0.5868404,0.6190579,0.696574,0.5305113,0.3807772,0
alt1,0.4808121,0.477622,0.494977,0.625324,0.509455,0.2966825,3.177983
alt1,0.6325971,1.01781,0.6822649,0.6354389,0.3423158,0.4851565,4.986524
alt1,0.4914998,0.4681043,0.5456671,0.6401832,0.4553762,0.3481683,3.686932
alt1,0.441895,0.4287562,0.3667136,0.6367881,0.5002676,0.2769491,2.522115
alt1,0.554018,0.7062411,0.6503087,0.6315482,0.4419811,0.3400108,6.118545
alt1,0.4539145,0.4010016,0.4383655,0.6273699,0.4427506,0.3600846,0
alt1,0.4465677,0.4213958,0.4402196,0.6027283,0.4163704,0.3521241,3.842182
alt1,0.4321851,0.4713488,0.4795953,0.5882038,0.3354636,0.2863136,3.510827
alt1,0.4060757,0.4959913,0.3936972,0.5533786,0.3035356,0.2837762,0
alt1,0.4023741,0.5219754,0.3643726,0.513786,0.3072321,0.3045047,0
alt1,0.4576356,0.5660381,0.4579455,0.4983034,0.4039791,0.3619118,0
alt1,0.6488382,1.46357,0.7126269,0.4574439,0.2410246,0.3695256,7.246396

