UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.202991,1.02752,1.039405,0.8912418,0.8388416,0
0,0,ConeBurst,Task,1.368064,1.089733,1.063937,0.8016514,0.6766137,0
0,0,ConeBurst,Task,1.521571,1.118721,0.9901586,0.6825596,0.6869897,0
0,0,ConeBurst,Task,1.536872,1.143666,1.020319,0.6960519,0.6030909,0
0,0,ConeBurst,Task,1.531624,1.153691,0.995703,0.6809917,0.63799,0
0,0,ConeBurst,Task,1.604041,1.167272,0.9562317,0.636813,0.6356423,0
0,0,ConeBurst,Task,1.637475,1.17379,0.9586034,0.6215195,0.6086119,0
0,0,ConeBurst,Task,1.677476,1.183819,0.937973,0.59343,0.607302,0
0,0,ConeBurst,Task,1.718052,1.173062,0.9293434,0.5765658,0.6029765,0
0,0,ConeBurst,Task,1.712868,1.178066,0.9297644,0.5785263,0.6007751,0
0,0,ConeBurst,Task,1.737413,1.172166,0.9242316,0.5710496,0.5951398,0
0,0,ConeBurst,Task,1.750905,1.17495,0.9173106,0.5626754,0.5941586,0
0,0,ConeBurst,Task,1.762534,1.175206,0.9117864,0.5580566,0.5924167,0
0,0,ConeBurst,Task,1.77068,1.176673,0.9072238,0.5529205,0.592503,0
0,0,ConeBurst,Task,1.777122,1.176936,0.9041266,0.5496737,0.5921423,0
0,0,ConeBurst,Task,1.781683,1.17744,0.9017611,0.5473485,0.5917677,0
0,0,ConeBurst,Task,1.785418,1.177419,0.8998055,0.5462137,0.5911437,0
0,0,ConeBurst,Task,1.785262,1.17747,0.8995454,0.5465932,0.5911291,0
0,0,ConeBurst,Task,1.78701,1.177142,0.8991306,0.5457127,0.5910041,0
0,0,ConeBurst,Task,1.786922,1.177338,0.8992333,0.5457611,0.5907462,0

