userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
6,1,ConeBurst, Task2,1.056066,1.007601,1.010884,0.9699612,0.9554883,3
6,2,ConeBurst, Task2,1.104344,1.028117,1.020146,0.9433139,0.9040787,3
6,3,ConeBurst, Task2,1.158231,1.040782,0.9966668,0.8963218,0.9079986,3
6,4,ConeBurst, Task2,1.164264,1.060109,1.022432,0.9150615,0.8381326,3
6,5,ConeBurst, Task2,1.163955,1.077624,0.9813319,0.8808283,0.8962606,3
6,6,ConeBurst, Task2,1.224433,1.09358,0.951607,0.8379994,0.8923801,3
6,7,ConeBurst, Task2,1.276573,1.107546,0.9576264,0.81446,0.8437948,3
6,8,ConeBurst, Task2,1.33752,1.124147,0.9308125,0.7707681,0.8367525,3
6,9,ConeBurst, Task2,1.41675,1.110596,0.9147629,0.7359524,0.8219385,3
6,10,ConeBurst, Task2,1.373586,1.1664,0.9169773,0.7489069,0.794129,3
6,11,ConeBurst, Task2,1.46286,1.152192,0.8981766,0.7181882,0.7685832,3
6,12,ConeBurst, Task2,1.53631,1.163456,0.8682312,0.6785452,0.7534574,3
6,13,ConeBurst, Task2,1.622809,1.164544,0.8370578,0.644969,0.7306207,3
6,14,ConeBurst, Task2,1.705342,1.169469,0.8041801,0.6065401,0.7144687,3
6,15,ConeBurst, Task2,1.797301,1.165747,0.7722076,0.5710084,0.6937357,3
6,16,ConeBurst, Task2,1.891265,1.162621,0.7393955,0.5363898,0.6703287,3
6,17,ConeBurst, Task2,1.990345,1.152893,0.7068251,0.5064338,0.6435037,3
6,18,ConeBurst, Task2,1.931248,1.178142,0.685741,0.5538251,0.6510444,3
6,19,ConeBurst, Task2,2.037231,1.160019,0.6585255,0.5181843,0.6260398,3
6,20,ConeBurst, Task2,2.006812,1.221509,0.6693835,0.5207857,0.5815096,3

