option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.5106478,0.3407899,0.4678214,0.6981451,0.6080546,0.4384279,116.4395
alt2,0.534481,0.3428964,0.4355817,0.7219014,0.6550372,0.5169888,1.991154
alt2,0.5765762,0.4688342,0.6024048,0.7533221,0.5768473,0.4814724,10.4973
alt2,0.6425734,0.7812606,0.6393766,0.693738,0.5159727,0.5825189,5.008373
alt2,0.5060771,0.3967695,0.4959419,0.7138062,0.5564073,0.3674607,3.731805
alt2,0.4635258,0.3052516,0.3405837,0.713323,0.5343615,0.4241088,2.232243
alt2,0.5311114,0.4987457,0.4727501,0.6647726,0.595378,0.4239104,4.575921
alt2,0.4441415,0.3741566,0.3282245,0.6814041,0.5079029,0.3290196,5.544154
alt2,0.5979373,0.6880925,0.6509476,0.6768641,0.464428,0.5093541,11.47281
alt2,0.4349433,0.4152418,0.3291283,0.6509042,0.458945,0.3204972,11.77024
alt2,0.6243583,0.7855292,0.7294353,0.6673375,0.4071525,0.532337,12.81599
alt2,0.5789304,0.6987689,0.6554942,0.6934538,0.4311965,0.4157387,14.27219
alt2,0.4339809,0.402903,0.3677112,0.6311108,0.4116449,0.3565346,2.56571
alt2,0.5318742,0.7460048,0.5715189,0.6035234,0.3942525,0.3440714,2.069813
alt2,0.5576895,0.845715,0.6346957,0.5947674,0.3761797,0.3370895,3.976266
alt2,0.5261676,0.8262186,0.5721097,0.556766,0.3490423,0.3267011,5.308135
alt2,0.564067,0.9034063,0.6614279,0.5708639,0.3220457,0.3625913,4.428285
alt2,0.6634418,1.429886,0.7563403,0.4901569,0.2175669,0.4232585,7.545841
alt2,0.5335551,0.9935383,0.6208209,0.4696618,0.2771259,0.3066286,4.536751
alt2,0.4505045,0.5971014,0.4509013,0.4785269,0.3779815,0.3480119,6.358967

