step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6278032,0.5718819,0.625373,0.7277579,0.5436624,0.6703407,64.69063
1,0.6235828,0.6639525,0.533206,0.7616124,0.4841027,0.6750406,7.724749
2,0.4761221,0.3928049,0.3272053,0.7513073,0.5857236,0.3235696,5.774708
3,0.562791,0.4106596,0.4582197,0.82862,0.6012824,0.5151733,0
4,0.5972244,0.7757087,0.6332214,0.8392561,0.3984364,0.3394994,5.231406
5,0.5966764,0.5703092,0.6241294,0.8135542,0.5271749,0.4482142,10.58446
6,0.675426,0.758803,0.7328292,0.7725281,0.36274,0.7502297,0
7,0.5990584,0.5746248,0.6707347,0.800136,0.5210926,0.4287041,0
8,0.5140604,0.4642238,0.5503917,0.7053947,0.4957278,0.3545642,3.177983
9,0.6835452,0.969856,0.7679041,0.7641137,0.3255931,0.5902589,4.986524
10,0.5423552,0.4600664,0.584777,0.8028669,0.4256381,0.4384279,3.686932
11,0.4802319,0.4103323,0.3978434,0.7798766,0.4527698,0.3603372,2.522115
12,0.611596,0.6665645,0.7266294,0.800136,0.3908194,0.4738308,6.118545
13,0.5320878,0.3706551,0.5081761,0.8619182,0.3775574,0.5421323,0
14,0.5288919,0.38301,0.5269977,0.8244436,0.343234,0.5667745,3.842182
15,0.5151149,0.4196056,0.5965387,0.799803,0.2643719,0.4952554,3.510827
16,0.488922,0.4327184,0.5079435,0.7484202,0.2263544,0.5291736,0
17,0.490749,0.4458311,0.4898783,0.6905481,0.2123302,0.6151574,0
18,0.5538362,0.4982603,0.6024868,0.6539977,0.2917737,0.7226624,0
19,0.7657964,1.257219,0.9522007,0.6599162,0.1627964,0.7968496,7.246396

