option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.535478,0.3483419,0.4264336,0.7242709,0.5457991,0.6325445,75.76299
alt2,0.5596564,0.5846627,0.6078367,0.7534741,0.5297197,0.3225889,3.602794
alt2,0.5291358,0.5784649,0.6111655,0.6634839,0.4991514,0.2934133,2.099291
alt2,0.5083582,0.457009,0.5860826,0.7313852,0.5082998,0.2590146,4.916258
alt2,0.4811203,0.4408211,0.5266821,0.7137142,0.4838229,0.2405611,1.377968
alt2,0.493868,0.3630518,0.4348531,0.6225104,0.4645186,0.5844062,1.72081
alt2,0.4750521,0.3828281,0.3908871,0.5947355,0.4154317,0.5913779,1.103781
alt2,0.5652872,0.8698809,0.5767345,0.6710795,0.3833309,0.3254099,0.8147331
alt2,0.4691781,0.4099465,0.307864,0.6000573,0.4120636,0.615959,1.781668
alt2,0.4824091,0.422805,0.401996,0.5529758,0.4065061,0.6277627,0.8326921
alt2,0.4875286,0.5642842,0.536315,0.6306084,0.4312463,0.275189,0.977706
alt2,0.5223623,0.5518821,0.4202924,0.5692005,0.3865981,0.6838382,0.9334814
alt2,0.5777035,0.8586033,0.4511478,0.5658669,0.3895352,0.6233644,0.7790231
alt2,0.4650839,0.5616705,0.3553849,0.5303841,0.388221,0.4897588,0.7672958
alt2,0.6003188,1.200318,0.4981689,0.5394747,0.3469744,0.4166576,1.69795
alt2,0.5563179,1.122346,0.4491535,0.5271019,0.2988218,0.3841662,1.687279
alt2,0.5265328,0.6358348,0.3919303,0.4654284,0.3340539,0.8054165,2.998776
alt2,0.4573866,0.7240906,0.4469186,0.5007598,0.3154747,0.299689,0.899825
alt2,0.4541974,0.5869927,0.4011397,0.4330292,0.3018145,0.5480108,2.575029
alt2,0.5111292,0.9902593,0.4066499,0.4545753,0.2956092,0.4085521,0.7105962

