UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.199174,1.034892,0.9080116,0.8899406,0.9679815,0
0,0,ConeBurst,Task,1.310521,0.9946047,0.8575168,0.8319792,1.005378,0
0,0,ConeBurst,Task,1.422774,0.9716442,0.8366997,0.7908516,0.9780302,0
0,0,ConeBurst,Task,1.313764,0.910033,0.8461893,0.8029313,1.127082,0
0,0,ConeBurst,Task,1.392053,0.9180177,0.814153,0.7728072,1.102969,0
0,0,ConeBurst,Task,1.41751,0.9053394,0.8014051,0.7564899,1.119256,0
0,0,ConeBurst,Task,1.441851,0.8873981,0.7918677,0.7409074,1.137976,0
0,0,ConeBurst,Task,1.445571,0.8813298,0.7780571,0.7304273,1.164615,0
0,0,ConeBurst,Task,1.464121,0.8923284,0.7751631,0.7298282,1.138559,0
0,0,ConeBurst,Task,1.482659,0.8978986,0.7760246,0.7294516,1.113966,0
0,0,ConeBurst,Task,1.498841,0.8959357,0.7712016,0.7234973,1.110524,0
0,0,ConeBurst,Task,1.511088,0.8954611,0.7668834,0.719354,1.107213,0
0,0,ConeBurst,Task,1.521227,0.8957167,0.7659976,0.717436,1.099623,0
0,0,ConeBurst,Task,1.520564,0.8948873,0.7659569,0.715753,1.102839,0
0,0,ConeBurst,Task,1.52009,0.8934667,0.7658931,0.7152565,1.105294,0
0,0,ConeBurst,Task,1.520376,0.8932397,0.7647164,0.7141868,1.107481,0
0,0,ConeBurst,Task,1.523319,0.8933468,0.7641301,0.712999,1.106206,0
0,0,ConeBurst,Task,1.525624,0.8933244,0.7632282,0.7124975,1.105326,0
0,0,ConeBurst,Task,1.527175,0.8934645,0.7630176,0.7123391,1.104003,0
0,0,ConeBurst,Task,1.528325,0.893339,0.7627564,0.7119275,1.103652,0

