userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
8,1,ForceDirectedAlgorithm, Task2,1.049805,1.020023,1.000356,0.9799924,0.9498236,3
8,2,ForceDirectedAlgorithm, Task2,1.110113,1.04326,0.9925287,0.9458417,0.9082569,3
8,3,ForceDirectedAlgorithm, Task2,1.104382,1.089481,1.007808,0.9430385,0.8552906,3
8,4,ForceDirectedAlgorithm, Task2,1.109871,1.13872,1.006429,0.9402277,0.8047525,3
8,5,ForceDirectedAlgorithm, Task2,1.184931,1.122898,0.9770938,0.9172655,0.7978119,3
8,6,ForceDirectedAlgorithm, Task2,1.189139,1.175521,0.9735861,0.9122697,0.7494845,3
8,7,ForceDirectedAlgorithm, Task2,1.127401,1.151544,0.9936731,0.9523547,0.775027,3
8,8,ForceDirectedAlgorithm, Task2,1.128208,1.210627,0.9916813,0.9389765,0.7305077,3
8,9,ForceDirectedAlgorithm, Task2,1.085453,1.269098,0.9958857,0.9500571,0.6995072,3
8,10,ForceDirectedAlgorithm, Task2,1.079939,1.345181,0.9873969,0.9251339,0.6623502,3
8,11,ForceDirectedAlgorithm, Task2,1.131177,1.2966,0.9854938,0.9143015,0.6724277,3
8,12,ForceDirectedAlgorithm, Task2,1.119789,1.370597,0.9787536,0.8973414,0.6335196,3
8,13,ForceDirectedAlgorithm, Task2,1.173352,1.324619,0.9672235,0.8911278,0.6436779,3
8,14,ForceDirectedAlgorithm, Task2,1.220591,1.271743,0.9623626,0.8845114,0.6607926,3
8,15,ForceDirectedAlgorithm, Task2,1.24059,1.33799,0.9490641,0.8540547,0.6183008,3
8,16,ForceDirectedAlgorithm, Task2,1.296595,1.293983,0.9403467,0.8448904,0.6241854,3
8,17,ForceDirectedAlgorithm, Task2,1.351623,1.248628,0.9379737,0.8313782,0.6303978,3
8,18,ForceDirectedAlgorithm, Task2,1.349533,1.32702,0.9304073,0.7984619,0.5945768,3
8,19,ForceDirectedAlgorithm, Task2,1.408409,1.387454,0.887078,0.7643996,0.5526599,3
8,20,ForceDirectedAlgorithm, Task2,1.4717,1.349643,0.8804183,0.7565597,0.5416793,3

