option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.644564,0.7735799,0.6810805,0.7529801,0.5140171,0.5011626,9.540015
chosenOption,0.6460229,0.8028072,0.7073196,0.7418203,0.4610755,0.5170919,7.706663
chosenOption,0.6413119,0.8080906,0.7217275,0.698015,0.4404384,0.5382884,8.218415
chosenOption,0.6417788,0.8438251,0.732718,0.6809198,0.4156424,0.5357885,6.839331
chosenOption,0.6498312,0.9163283,0.7559304,0.6810741,0.3812966,0.5145268,7.651657
chosenOption,0.6524895,0.9345539,0.7671542,0.644881,0.3682075,0.5476508,4.292689
chosenOption,0.6550851,0.9700311,0.7958627,0.6236652,0.326131,0.5597355,11.30639
chosenOption,0.6551137,1.032104,0.7995816,0.6046773,0.3055937,0.5336118,5.974439
chosenOption,0.6561,1.08421,0.7842224,0.5885323,0.2823585,0.5411767,4.176775
chosenOption,0.6521448,1.163162,0.819325,0.5085548,0.2596475,0.5100348,9.627196
chosenOption,0.6625852,1.165405,0.8278933,0.5137354,0.2481432,0.5577489,6.753647
chosenOption,0.66557,1.248567,0.8391204,0.4948189,0.2184503,0.5268932,10.73976
chosenOption,0.6662821,1.311758,0.8195927,0.4703192,0.1963802,0.5333607,12.59562
chosenOption,0.5230018,1.017546,0.6427791,0.4003352,0.2043488,0.3500004,15.58618
chosenOption,0.6750721,1.436546,0.8520131,0.4258094,0.1786504,0.4823417,6.517102
chosenOption,0.5304863,1.140166,0.618009,0.3380492,0.1921314,0.3640761,8.774146
chosenOption,0.6787015,1.566755,0.7852675,0.3984495,0.1557355,0.4872999,3.608035
chosenOption,0.5446522,1.279399,0.6278826,0.3455187,0.1649633,0.3054968,8.2869
chosenOption,0.5427851,1.328166,0.5810964,0.3421277,0.1598532,0.3026823,7.025895
chosenOption,0.5386204,1.371825,0.5619441,0.3137938,0.1530207,0.292518,3.100682

