option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.556623,0.6141222,0.5339806,0.7297133,0.597043,0.3082557,9.391
alt1,0.4612234,0.3882971,0.3815879,0.6788653,0.6385865,0.2187804,1.776415
alt1,0.437126,0.3111361,0.394369,0.669156,0.514313,0.2966562,4.065274
alt1,0.5380877,0.6870502,0.5252092,0.6415853,0.4948526,0.3417408,2.698611
alt1,0.4631766,0.3897001,0.4655197,0.6484936,0.4821767,0.3299929,0.6104889
alt1,0.5651094,0.781674,0.587275,0.6383774,0.4473376,0.3708832,0
alt1,0.4315568,0.469179,0.4293554,0.5707376,0.4516892,0.2368228,0
alt1,0.5395796,0.7989016,0.6157634,0.5363434,0.3864149,0.3604747,7.563535
alt1,0.5289298,0.8173701,0.597676,0.4840102,0.3456811,0.3999116,0
alt1,0.5384014,0.8778616,0.6015251,0.5379024,0.3182364,0.3564814,1.41992
alt1,0.5592561,0.9747611,0.6337723,0.5085544,0.3014707,0.3777219,0
alt1,0.5367457,0.9664553,0.6462125,0.4389,0.2762245,0.3559361,0
alt1,0.4141403,0.5981237,0.5208181,0.382216,0.2590425,0.3105012,0
alt1,0.6675732,1.421657,0.8446862,0.4006198,0.1758148,0.4950882,4.693377
alt1,0.5383314,1.111961,0.613708,0.4197508,0.2135834,0.3326547,0
alt1,0.6760132,1.551124,0.8367585,0.3703925,0.1567828,0.4650078,0
alt1,0.4052651,0.714395,0.4990058,0.3238094,0.2054286,0.2836865,8.464223
alt1,0.6851031,1.652861,0.8008503,0.3665119,0.13781,0.4674823,0
alt1,0.3926586,0.6783141,0.4579497,0.3428906,0.1674109,0.3167274,0
alt1,0.6953678,1.817661,0.7187195,0.3382756,0.1678706,0.4343121,6.886115

