step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.5439177,0.3720579,0.48537,0.7178575,0.5188586,0.6254444,1.430006
1,0.4519359,0.3906608,0.5715699,0.7364234,0.4537326,0.1072928,3.428365
2,0.5018427,0.4092638,0.3498984,0.7645959,0.4660906,0.5193646,1.121588
3,0.4757591,0.4278668,0.468799,0.7774551,0.4301983,0.2744766,3.78776
4,0.5655648,0.582645,0.8111122,0.90136,0.4368724,0.09583455,0.4996039
5,0.4759271,0.4650726,0.4687988,0.7774551,0.4075564,0.2607527,3.220422
6,0.6320535,1.015009,0.758222,0.8614132,0.3678017,0.1578216,0.722818
7,0.5966341,0.6853957,0.9041864,0.8794455,0.3832161,0.1309268,0.5873577
8,0.6442835,1.054047,0.7592137,0.9375737,0.383627,0.08695597,1.089582
9,0.5820136,0.6554753,0.8816441,0.90136,0.3908859,0.08070279,1.946328
10,0.4797345,0.520881,0.5095644,0.7774552,0.3849143,0.2058573,1.522179
11,0.6002831,0.7644797,0.8994083,0.8847594,0.3651518,0.0876164,0.5225691
12,0.5774342,0.7908413,0.8073947,0.8718587,0.3257306,0.09134578,1.244582
13,0.5822155,0.8172019,0.818544,0.8797588,0.3653708,0.0302022,0.5540073
14,0.5749983,0.8435633,0.7371398,0.8600831,0.3341906,0.1000145,1.340866
15,0.4740569,0.5766896,0.4891818,0.7774551,0.3622723,0.1646859,0.4977847
16,0.5076984,0.5398661,0.6197245,0.8226658,0.4025964,0.153639,0.6091461
17,0.6853229,1.288279,0.7592137,0.9783378,0.3410018,0.05978221,0
18,0.5618712,0.8435639,0.6781687,0.8242463,0.3787494,0.08462761,0.5558479
19,0.4871299,0.5567371,0.573283,0.8154732,0.4260078,0.06414832,1.731717

