userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
14,1,ForceDirectedAlgorithm, Task1,1.046333,1.017668,0.9993484,0.9899688,0.9466823,5
14,2,ForceDirectedAlgorithm, Task1,1.105817,1.031768,0.9931065,0.9648687,0.9044394,5
14,3,ForceDirectedAlgorithm, Task1,1.165445,1.051349,0.9867061,0.9349427,0.861557,5
14,4,ForceDirectedAlgorithm, Task1,1.240995,1.043069,0.9747922,0.9125264,0.8286169,5
14,5,ForceDirectedAlgorithm, Task1,1.319831,1.044849,0.955483,0.8817921,0.7980453,5
14,6,ForceDirectedAlgorithm, Task1,1.403162,1.032871,0.9399313,0.8577888,0.7662469,5
14,7,ForceDirectedAlgorithm, Task1,1.366715,1.093716,0.9481033,0.8444966,0.7469689,5
14,8,ForceDirectedAlgorithm, Task1,1.447585,1.086891,0.9297985,0.8235689,0.7121558,5
14,9,ForceDirectedAlgorithm, Task1,1.408186,1.145514,0.9354509,0.8170413,0.6938075,5
14,10,ForceDirectedAlgorithm, Task1,1.499872,1.130551,0.9158019,0.7915626,0.6622123,5
14,11,ForceDirectedAlgorithm, Task1,1.594757,1.115781,0.895353,0.7641668,0.6299422,5
14,12,ForceDirectedAlgorithm, Task1,1.687889,1.104324,0.8705263,0.7328954,0.6043652,5
14,13,ForceDirectedAlgorithm, Task1,1.789759,1.08689,0.8450159,0.7062905,0.5720448,5
14,14,ForceDirectedAlgorithm, Task1,1.888296,1.069269,0.8246755,0.6736051,0.5441545,5
14,15,ForceDirectedAlgorithm, Task1,1.789971,1.082067,0.8516824,0.7044987,0.5717797,5
14,16,ForceDirectedAlgorithm, Task1,1.894981,1.063139,0.8256503,0.6759025,0.5403273,5
14,17,ForceDirectedAlgorithm, Task1,2.001812,1.042742,0.8000101,0.6450447,0.5103914,5
14,18,ForceDirectedAlgorithm, Task1,1.900962,1.055881,0.8259889,0.676937,0.5402305,5
14,19,ForceDirectedAlgorithm, Task1,2.006707,1.041104,0.7981614,0.647848,0.5061792,5
14,20,ForceDirectedAlgorithm, Task1,2.114265,1.01884,0.7712299,0.6154989,0.4801658,5

