option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.5439177,0.3720579,0.48537,0.7178575,0.5188586,0.6254444,1.430006
alt1,0.4389836,0.3892965,0.55397,0.7008987,0.4491811,0.1015722,3.428365
alt1,0.4746075,0.4114281,0.3281945,0.6902956,0.4733855,0.4697338,1.121588
alt1,0.4378229,0.4336132,0.4285838,0.6670606,0.4233798,0.2364772,3.78776
alt1,0.521101,0.6025496,0.7356922,0.7640337,0.4196396,0.08358961,0.4996039
alt1,0.4362591,0.4910538,0.4259339,0.6459523,0.3993111,0.2190447,3.220422
alt1,0.5931059,1.095555,0.6809962,0.7040602,0.3505513,0.134367,0.722818
alt1,0.5428299,0.7205697,0.8241026,0.6948376,0.359583,0.1150568,0.5873577
alt1,0.600879,1.130239,0.6876522,0.7580475,0.3510481,0.07740775,1.089582
alt1,0.5341187,0.6837268,0.8079486,0.7331983,0.3757293,0.06999025,1.946328
alt1,0.4356498,0.5580391,0.4608708,0.619126,0.3584515,0.1817617,1.522179
alt1,0.547921,0.8407995,0.8028341,0.6888452,0.3282787,0.07884753,0.5225691
alt1,0.5280911,0.8899015,0.7133003,0.6599791,0.2984081,0.07886603,1.244582
alt1,0.530188,0.9436099,0.7117338,0.6464436,0.3225724,0.02658002,0.5540073
alt1,0.5202149,0.9955614,0.6305606,0.5910745,0.30015,0.08372821,1.340866
alt1,0.4317646,0.6659731,0.4411062,0.5757781,0.3190255,0.1569401,0.4977847
alt1,0.4425932,0.639398,0.5490444,0.5660285,0.3201364,0.1383589,0.6091461
alt1,0.6410695,1.562966,0.65972,0.6522334,0.2749518,0.05547697,0
alt1,0.520336,1.00224,0.6226656,0.5920159,0.3016347,0.08312441,0.5558479
alt1,0.4300755,0.6770963,0.4973727,0.5659819,0.3449854,0.06494111,1.731717

