option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4490983,0.4081745,0.5565366,0.7340873,0.4521192,0.09457386,2.410087
alt2,0.5055709,0.3181988,0.4221602,0.7520155,0.5226829,0.5127973,4.10713
alt2,0.4430744,0.4114281,0.574217,0.6929144,0.4354261,0.1013867,2.117921
alt2,0.548689,0.6144548,0.7316868,0.7568381,0.4471644,0.193301,4.921042
alt2,0.4589118,0.5065427,0.403014,0.6624699,0.4171296,0.3054027,0.9521178
alt2,0.5513396,0.6958514,0.7271629,0.7328889,0.4217435,0.1790514,4.89767
alt2,0.4458605,0.5220577,0.4472096,0.6635736,0.4392692,0.1571925,0.4652172
alt2,0.4807483,0.5578582,0.4458549,0.6962155,0.4292647,0.2745481,2.145074
alt2,0.45633,0.5908674,0.4199458,0.6318921,0.3764659,0.2624787,1.175072
alt2,0.4132008,0.4751453,0.4834706,0.5999543,0.4182042,0.08922956,2.486147
alt2,0.5614395,0.7907735,0.7868078,0.7024521,0.3785886,0.1485756,2.211442
alt2,0.4458216,0.5933419,0.4831078,0.6321022,0.3913259,0.1292302,0.7961315
alt2,0.4477033,0.5695218,0.5703137,0.5967934,0.3471307,0.1547568,2.8718
alt2,0.4079323,0.6038942,0.4587279,0.5419535,0.3615162,0.07356984,0.754864
alt2,0.6539673,1.474335,0.7001952,0.6608779,0.3046035,0.1298252,6.319671
alt2,0.52996,0.9437221,0.6989248,0.6456928,0.286846,0.07461382,1.775105
alt2,0.5633561,0.9990861,0.739892,0.6333027,0.3232706,0.1212291,1.079581
alt2,0.5624013,1.143641,0.7064307,0.6120105,0.2730861,0.0768382,0.8337506
alt2,0.4634788,0.6414162,0.488472,0.6212609,0.338658,0.2275869,0.5645469
alt2,0.5339486,1.057991,0.6817515,0.6105995,0.2958809,0.02351958,1.096382

