step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.5911638,0.5640817,0.4940584,0.684183,0.4996791,0.7138168,54.28774
1,0.620011,0.6369785,0.5439381,0.7580339,0.4946936,0.6664107,5.385691
2,0.525084,0.5363603,0.4979439,0.7407506,0.5363483,0.314017,5.688408
3,0.5573893,0.4828979,0.5627534,0.7718422,0.5548903,0.4145628,3.955337
4,0.5447101,0.5607405,0.4979435,0.774421,0.5607278,0.3297178,9.306139
5,0.5443926,0.5207369,0.5970705,0.7660092,0.5562851,0.2818615,5.476093
6,0.5814165,0.5038935,0.5627532,0.8054007,0.579016,0.456019,3.242284
7,0.6163548,0.5851204,0.5565493,0.9315977,0.6246876,0.3838192,4.519771
8,0.7264749,0.8161548,0.5493607,0.8395977,0.6313952,0.795866,5.741481
9,0.7336745,0.7886403,0.5844095,0.8658932,0.6726983,0.7567309,11.8172
10,0.7745423,1.027073,0.7957585,0.9777825,0.732751,0.3393463,8.702698
11,0.6359493,0.5668799,0.570476,0.9169735,0.6678396,0.4575776,4.686592
12,0.6241851,0.6339403,0.6784894,0.8992281,0.6530304,0.2562377,4.180483
13,0.809032,0.9467396,0.6702858,1.08456,0.6711888,0.6723858,7.241336
14,0.7061403,0.8461226,0.8141268,0.9174964,0.7408588,0.2120969,14.14869
15,0.6805248,0.6508621,0.6850911,0.9731923,0.6996443,0.3938345,2.57966
16,0.6988391,0.650862,0.6655555,1.022778,0.7192121,0.4357881,2.853151
17,0.7353746,0.7245029,0.7582384,1.046858,0.7468653,0.4004085,5.674972
18,0.9163178,1.362806,1.012281,1.139924,0.7897149,0.2768629,3.60104
19,0.9065462,1.255311,1.016828,1.159771,0.7786176,0.3222035,6.208206

