step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.4803329,0.4528145,0.5427914,0.6660948,0.4837263,0.2562377,48.04041
1,0.5408268,0.550792,0.580572,0.7731077,0.5026865,0.2969759,0
2,0.6509816,0.6673108,0.5357087,0.761986,0.5692063,0.7206962,8.240975
3,0.7000365,0.8749142,0.7972374,0.8769149,0.6355387,0.3155774,11.92858
4,0.696678,0.874914,0.7456742,0.8891579,0.6175244,0.3561196,5.47501
5,0.6745141,0.6976435,0.5698397,0.8302279,0.5418074,0.733052,5.418616
6,0.714447,0.9129538,0.7320975,0.9025688,0.6513341,0.3732809,5.542034
7,0.6923772,0.6768979,0.5434642,0.8210196,0.5996149,0.8208894,6.354797
8,0.6224693,0.5660183,0.6013613,0.8374866,0.6438493,0.4636309,8.042804
9,0.6069245,0.5458844,0.5872211,0.838959,0.6272674,0.4352909,5.817641
10,0.657814,0.6112996,0.6536537,0.9072769,0.6953572,0.4214826,8.606151
11,0.7382898,0.8189726,0.5760246,0.8885913,0.6451774,0.7626834,6.097291
12,0.7722386,0.9140931,0.5971314,0.9445474,0.6819068,0.7235145,5.039772
13,0.62621,0.5203381,0.6090651,0.9079659,0.7291744,0.3645064,7.052203
14,0.7203472,0.6792219,0.5960991,0.9942228,0.7227897,0.6094025,7.775046
15,0.870041,1.179232,0.9490402,1.121112,0.7786176,0.3222034,10.77932
16,0.8143378,0.9403014,0.6818109,1.004436,0.7244444,0.7206961,6.462303
17,0.8255726,0.9706337,0.7725483,1.103835,0.7219874,0.5588587,5.541808
18,0.7433025,0.6412802,0.7062001,1.116197,0.7874017,0.4654334,3.809593
19,0.7054217,0.6928529,0.7340258,1.006751,0.6996444,0.3938346,1.679944

