option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.6176001,0.7607948,0.6778857,0.7731808,0.5369777,0.3391615,89.83251
chosenOption,0.6237679,0.7931359,0.6879126,0.7847741,0.5385481,0.3144689,8.94095
chosenOption,0.6153533,0.8242196,0.6627556,0.7515231,0.5376932,0.3005752,8.3735
chosenOption,0.5932074,0.6833084,0.5120179,0.6809728,0.4864273,0.6033106,14.3907
chosenOption,0.6019733,0.6842838,0.500957,0.6806936,0.501814,0.6421179,6.763286
chosenOption,0.6238055,0.8478147,0.6738741,0.7547429,0.5224972,0.3200983,5.242185
chosenOption,0.596505,0.7045568,0.4858181,0.6589826,0.4737915,0.6593765,4.975727
chosenOption,0.6219398,0.8815169,0.6788846,0.7219685,0.5196728,0.3076563,8.474517
chosenOption,0.6245663,0.9158838,0.6914442,0.7200978,0.5146288,0.2807766,14.56964
chosenOption,0.6316589,0.9465634,0.6948121,0.7251186,0.4986008,0.2931995,10.83466
chosenOption,0.5946162,0.7844581,0.5402143,0.6745711,0.4315059,0.5423315,18.79591
chosenOption,0.6333557,0.9824392,0.6826127,0.7244875,0.4838264,0.2934127,5.618374
chosenOption,0.6367747,1.019716,0.7129278,0.7037181,0.4857571,0.2617545,8.175025
chosenOption,0.6395903,1.059044,0.7221754,0.7015225,0.4773506,0.2378587,4.753505
chosenOption,0.6519132,1.104699,0.7129143,0.6865959,0.4329463,0.3224103,5.464058
chosenOption,0.5943485,0.9303296,0.5509418,0.635776,0.3854497,0.4692457,6.832608
chosenOption,0.6470853,1.174991,0.69023,0.6823429,0.4341356,0.2537267,5.785915
chosenOption,0.6507677,1.224043,0.7151765,0.6567224,0.4314744,0.2264226,10.69569
chosenOption,0.5879315,1.020572,0.5677403,0.6028161,0.384648,0.3638806,4.578913
chosenOption,0.5966871,1.024219,0.5194812,0.5976417,0.3495861,0.4925081,14.19092

