option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.5911638,0.5640817,0.4940584,0.684183,0.4996791,0.7138168,54.28774
alt2,0.5961521,0.6324348,0.5280603,0.7248516,0.4668402,0.628574,5.385691
alt2,0.4867075,0.52825,0.4712699,0.6728568,0.4830212,0.2781398,5.688408
alt2,0.496171,0.4729754,0.52197,0.6686544,0.4729241,0.3443311,3.955337
alt2,0.4859988,0.5500026,0.4656419,0.6617237,0.4728463,0.2797794,9.306139
alt2,0.4801695,0.5046076,0.5420033,0.6431912,0.4650294,0.2460159,5.476093
alt2,0.493395,0.4876832,0.495261,0.647062,0.4606391,0.3763299,3.242284
alt2,0.5220737,0.5649723,0.4954699,0.7350312,0.4895165,0.3253784,4.519771
alt2,0.6119792,0.786023,0.4786016,0.6568726,0.4718931,0.6665055,5.741481
alt2,0.6014212,0.7547755,0.499168,0.6496543,0.4804782,0.6230299,11.8172
alt2,0.6247453,0.9837883,0.6638612,0.7027926,0.4971212,0.2761633,8.702698
alt2,0.5035502,0.542245,0.4808623,0.6538066,0.4573148,0.3835226,4.686592
alt2,0.4835107,0.6069209,0.5581987,0.6147169,0.4251817,0.2125354,4.180483
alt2,0.6194262,0.908885,0.5395311,0.708544,0.415444,0.524727,7.241336
alt2,0.5296023,0.8190653,0.6399302,0.5898523,0.4349643,0.1642,14.14869
alt2,0.4884252,0.6439596,0.5204343,0.5910651,0.3947571,0.2919097,2.57966
alt2,0.4985038,0.6485218,0.4862282,0.6157736,0.4103469,0.3316487,2.853151
alt2,0.5147225,0.7285334,0.5394625,0.6010613,0.4021472,0.3024082,5.674972
alt2,0.6635701,1.3895,0.6993662,0.6195915,0.4011579,0.2082346,3.60104
alt2,0.6506814,1.284472,0.6797767,0.6400626,0.3984404,0.2506559,6.208206

