step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.4767815,0.3844598,0.5101091,0.7177246,0.4911149,0.280499,317.1044
1,0.5200861,0.403683,0.445541,0.7221946,0.5251542,0.5038574,318.3777
2,0.4892198,0.4713027,0.5982447,0.6307362,0.4870945,0.2587207,319.1322
3,0.6007158,0.4927256,0.6175671,0.7487466,0.4979261,0.6466134,319.8552
4,0.6058609,0.4613518,0.624135,0.6744691,0.5377656,0.7315828,320.7841
5,0.57808,0.5141487,0.5055395,0.6894934,0.5280116,0.6532069,321.6506
6,0.6012277,0.5459889,0.5768313,0.6983902,0.525003,0.6599252,323.4148
7,0.5876074,0.5141485,0.5266036,0.7223265,0.5544122,0.6205466,323.4148
8,0.5534145,0.411013,0.6048983,0.7891124,0.51673,0.445319,323.4148
9,0.5206811,0.3779839,0.5457297,0.781737,0.4911686,0.4067864,366.8026
10,0.606638,0.5569946,0.8588477,0.7943344,0.4829471,0.3400662,324.1616
11,0.7286998,0.852384,1.021436,0.8681387,0.5531654,0.3483751,325.3603
12,0.7116068,1.021211,0.823975,0.7451144,0.5094813,0.4582523,325.3603
13,0.5525408,0.3931034,0.5457299,0.8528041,0.5428705,0.4281963,327.5026
14,0.7497156,0.9332699,1.033157,0.9377299,0.526976,0.3174452,327.5026
15,0.6269271,0.8523838,0.6089435,0.8617694,0.4826626,0.3288764,329.1675
16,0.710928,0.967835,0.693694,0.955389,0.4704114,0.4673103,331.0917
17,0.5973337,0.5382438,0.5524253,0.9326259,0.554567,0.4088067,331.0917
18,0.720436,1.096855,0.7528869,0.9479484,0.5078848,0.2966051,331.0917
19,0.7471477,1.096856,0.8873574,0.9070957,0.4585331,0.3858966,332.0331

