option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.5910834,0.5237385,0.4969274,0.7443714,0.5519512,0.6384286,218.3348
alt2,0.5328336,0.6031055,0.6311573,0.7099458,0.4600572,0.2599022,348.7073
alt2,0.5603066,0.5055698,0.5033213,0.6239788,0.4774467,0.6912163,221.4517
alt2,0.4744675,0.4264089,0.5466675,0.6737131,0.4618319,0.2637159,350.7456
alt2,0.57095,0.8048662,0.6719918,0.5732263,0.4494096,0.3552563,352.6461
alt2,0.5989192,0.7987042,0.7356762,0.7518056,0.4695273,0.2388828,354.7721
alt2,0.4833481,0.421074,0.5898213,0.7033196,0.4813861,0.2211399,226.2276
alt2,0.5819461,0.7240503,0.7273762,0.7140773,0.481235,0.2629917,227.2166
alt2,0.6332818,0.7039623,0.9328789,0.7354978,0.5402144,0.2538552,364.6185
alt2,0.5779005,0.7416758,0.601668,0.6797962,0.5011496,0.3652128,230.9082
alt2,0.5004594,0.4657613,0.53608,0.6898224,0.4829495,0.3276839,368.5587
alt2,0.4984866,0.4425583,0.6053634,0.6745387,0.4602773,0.3096955,234.2169
alt2,0.5411016,0.5757966,0.7944725,0.6453708,0.4511627,0.2387055,235.1603
alt2,0.5950137,0.7398347,0.6198362,0.7108291,0.504604,0.3999646,236.7486
alt2,0.5046603,0.4624175,0.6484501,0.6493024,0.4852616,0.2778701,378.9285
alt2,0.4836907,0.4238632,0.5534809,0.6682445,0.4817894,0.2910756,240.4666
alt2,0.4929735,0.5014703,0.5711395,0.6710623,0.4352316,0.2859637,240.4666
alt2,0.5414416,0.6383994,0.826641,0.6220424,0.4165058,0.2036193,386.0606
alt2,0.4881044,0.6075399,0.528492,0.6355992,0.4145616,0.2543294,388.8805
alt2,0.4478405,0.5922357,0.4427767,0.5502537,0.3941927,0.2597435,392.0525

