option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.4767815,0.3844598,0.5101091,0.7177246,0.4911149,0.280499,317.1044
alt1,0.5098659,0.402713,0.4380097,0.7154386,0.5156535,0.4775146,318.3777
alt1,0.4717727,0.4562497,0.569461,0.6228524,0.4651206,0.2451798,319.1322
alt1,0.5601508,0.4752069,0.5755016,0.7028329,0.4682369,0.5789757,319.8552
alt1,0.5468556,0.4476115,0.5716218,0.6165667,0.4755034,0.6229749,320.7841
alt1,0.5264564,0.4950168,0.4718958,0.6250672,0.4959298,0.5443726,321.6506
alt1,0.5530666,0.519988,0.5558082,0.6517842,0.490098,0.5476547,323.4148
alt1,0.5232004,0.4913315,0.5011648,0.635535,0.5050195,0.4829512,323.4148
alt1,0.5060254,0.3818759,0.6014509,0.7031195,0.5016922,0.3419887,323.4148
alt1,0.4726087,0.3552024,0.5251404,0.6919268,0.4932077,0.297566,366.8026
alt1,0.5453444,0.5190628,0.8346494,0.659764,0.4675099,0.2457358,324.1616
alt1,0.6427979,0.8158262,0.9829052,0.6802499,0.492732,0.2422762,325.3603
alt1,0.6282132,1.016584,0.762213,0.6053811,0.4521531,0.3047351,325.3603
alt1,0.4693803,0.3885522,0.5039161,0.6947088,0.4759508,0.2837735,327.5026
alt1,0.6536106,0.9333259,0.9416181,0.717711,0.4683362,0.2070623,327.5026
alt1,0.5526766,0.8850421,0.5534809,0.6612686,0.4497196,0.2138714,329.1675
alt1,0.6093128,1.012148,0.6297882,0.6874697,0.4170719,0.3000855,331.0917
alt1,0.4888929,0.5728436,0.5120164,0.6460686,0.4543589,0.2591774,331.0917
alt1,0.6234286,1.195378,0.6946017,0.617988,0.4220305,0.1871447,331.0917
alt1,0.6397226,1.165266,0.8265849,0.5711651,0.3964599,0.2391367,332.0331

