option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.5048847,0.4686708,0.5380687,0.7134857,0.5163895,0.2878085,17.57839
alt2,0.5022447,0.4595589,0.5174929,0.7174743,0.5107578,0.3059399,0.7106022
alt2,0.4270703,0.2527093,0.3470759,0.7425918,0.4921749,0.3007994,0.5393021
alt2,0.4287165,0.2498007,0.3489834,0.7276784,0.4956576,0.3214627,0.6343035
alt2,0.4828799,0.2190831,0.2197428,0.7027186,0.4518104,0.8210446,0.8811623
alt2,0.4998437,0.4081615,0.4773763,0.6992483,0.4747301,0.4397026,0.644982
alt2,0.4037472,0.2540052,0.329677,0.6845616,0.4546719,0.2958201,0.7562569
alt2,0.3933902,0.2201334,0.3251896,0.6681767,0.4574834,0.295968,0.4291683
alt2,0.5372387,0.340694,0.3090265,0.6928723,0.4457316,0.8978688,1.230759
alt2,0.4190395,0.242543,0.3460821,0.6712345,0.4690043,0.3663334,0.5545924
alt2,0.4573543,0.3737535,0.3967448,0.690572,0.4237452,0.4019561,1.100587
alt2,0.484341,0.4309289,0.4420006,0.6720868,0.4739809,0.4027077,1.100775
alt2,0.5097955,0.2960119,0.2764014,0.603638,0.4400827,0.9328436,2.858382
alt2,0.4934385,0.3885098,0.4339612,0.6805356,0.4557684,0.5084176,0.9500961
alt2,0.4923662,0.2148918,0.1980644,0.6675586,0.4187391,0.962577,0.7363995
alt2,0.4019944,0.2185648,0.3089124,0.6961393,0.4288206,0.3575351,0.6332812
alt2,0.3964951,0.2406571,0.2957116,0.6708955,0.434108,0.3411032,0.6123291
alt2,0.487491,0.3691337,0.3971779,0.6622754,0.4362687,0.5725993,0.5662999
alt2,0.4570773,0.3725283,0.3392594,0.6300832,0.4555029,0.4880125,0.6338682
alt2,0.4821319,0.3632022,0.4093903,0.6498485,0.4133061,0.5749125,0.6792203

