UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,0.8986019,0.8005617,1.029156,0.9431202,1.32856,0
0,0,ConeBurst,Task,0.8192766,0.6781142,1.02694,0.8875622,1.588107,0
0,0,ConeBurst,Task,0.7897797,0.6279329,0.951941,0.845507,1.78484,0
0,0,ConeBurst,Task,0.7703799,0.5860368,0.9316878,0.8138368,1.898059,0
0,0,ConeBurst,Task,0.8106591,0.608954,0.9280673,0.8092616,1.843058,0
0,0,ConeBurst,Task,0.7974323,0.5931463,0.9110347,0.7995019,1.898885,0
0,0,ConeBurst,Task,0.7843499,0.5781897,0.9067767,0.789584,1.9411,0
0,0,ConeBurst,Task,0.7771859,0.5705583,0.8973425,0.7842079,1.970706,0
0,0,ConeBurst,Task,0.7763054,0.5717946,0.9016392,0.7873341,1.962927,0
0,0,ConeBurst,Task,0.773367,0.5683074,0.8987355,0.7852321,1.974358,0
0,0,ConeBurst,Task,0.7744437,0.5697813,0.8996594,0.7865418,1.969574,0
0,0,ConeBurst,Task,0.7726991,0.5678307,0.899035,0.785188,1.975247,0
0,0,ConeBurst,Task,0.7740411,0.5685241,0.89921,0.7850288,1.973196,0
0,0,ConeBurst,Task,0.7736956,0.5679096,0.8988531,0.7845211,1.975021,0
0,0,ConeBurst,Task,0.7738912,0.568152,0.8992888,0.7848927,1.973776,0
0,0,ConeBurst,Task,0.7736255,0.5678701,0.8989253,0.7846498,1.974929,0
0,0,ConeBurst,Task,0.7733952,0.5676133,0.8988424,0.7844712,1.975678,0
0,0,ConeBurst,Task,0.7733896,0.56766,0.8989872,0.7845826,1.975381,0
0,0,ConeBurst,Task,0.7733253,0.5675874,0.8989328,0.7845027,1.975652,0
0,0,ConeBurst,Task,0.7732521,0.5675079,0.8988939,0.7844588,1.975887,0

