userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
9,1,ForceDirectedAlgorithm, Task2,0.9805582,0.96176,1.00559,0.989094,1.062998,4
9,2,ForceDirectedAlgorithm, Task2,0.9601647,0.9252046,1.008753,0.9764683,1.12941,4
9,3,ForceDirectedAlgorithm, Task2,0.9491136,0.8997309,0.9820887,0.9609504,1.208117,4
9,4,ForceDirectedAlgorithm, Task2,0.9374924,0.8657863,0.9729182,0.9419148,1.281888,4
9,5,ForceDirectedAlgorithm, Task2,0.9830562,0.8935364,0.964708,0.932345,1.226354,4
9,6,ForceDirectedAlgorithm, Task2,0.9650883,0.8642,0.9439679,0.9191234,1.30762,4
9,7,ForceDirectedAlgorithm, Task2,0.9419867,0.8314973,0.9380462,0.9020073,1.386462,4
9,8,ForceDirectedAlgorithm, Task2,0.9206962,0.8033483,0.9140614,0.8852673,1.476627,4
9,9,ForceDirectedAlgorithm, Task2,0.9215381,0.822931,0.9449959,0.9121216,1.398413,4
9,10,ForceDirectedAlgorithm, Task2,0.9001846,0.7923784,0.9265733,0.8960077,1.484856,4
9,11,ForceDirectedAlgorithm, Task2,0.9194703,0.8214575,0.9419766,0.9178746,1.399221,4
9,12,ForceDirectedAlgorithm, Task2,0.8954672,0.7893152,0.9334744,0.8989757,1.482767,4
9,13,ForceDirectedAlgorithm, Task2,0.9357252,0.8122736,0.9388914,0.8951052,1.418004,4
9,14,ForceDirectedAlgorithm, Task2,0.9195571,0.7803736,0.9242389,0.8729691,1.502862,4
9,15,ForceDirectedAlgorithm, Task2,0.9352742,0.8030516,0.9490949,0.8972142,1.415365,4
9,16,ForceDirectedAlgorithm, Task2,0.9143724,0.7751647,0.9251231,0.8775533,1.507786,4
9,17,ForceDirectedAlgorithm, Task2,0.8890579,0.7434239,0.913699,0.856809,1.59701,4
9,18,ForceDirectedAlgorithm, Task2,0.8972337,0.7638179,0.942684,0.8829892,1.513275,4
9,19,ForceDirectedAlgorithm, Task2,0.8747718,0.7344528,0.9250865,0.8572224,1.608466,4
9,20,ForceDirectedAlgorithm, Task2,0.8479928,0.702869,0.9085116,0.8375367,1.70309,4

