option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.5017766,0.33043,0.3986452,0.6975729,0.5619069,0.520328,4.392066
alt1,0.5957161,0.6692839,0.5407981,0.7206559,0.5046175,0.5432248,4.269153
alt1,0.5951698,0.5846206,0.4623263,0.7349584,0.4898095,0.7041346,3.786957
alt1,0.6092214,0.6573176,0.8059675,0.7615522,0.5171732,0.3040966,3.142605
alt1,0.5098025,0.3894488,0.3744432,0.7228602,0.5348244,0.5274357,1.021285
alt1,0.5998423,0.6205361,0.6075162,0.7452667,0.4597175,0.5661749,1.165817
alt1,0.505775,0.3887429,0.4356219,0.7217934,0.514546,0.468171,3.498045
alt1,0.4622722,0.3705719,0.3507203,0.672413,0.5223959,0.3952597,2.831516
alt1,0.5723124,0.6725458,0.5692453,0.7297227,0.4568045,0.4332438,2.86576
alt1,0.5419335,0.6575421,0.523405,0.6922352,0.4625914,0.3738939,3.576508
alt1,0.6432679,1.097211,0.5368974,0.7584981,0.4360811,0.3876522,5.697558
alt1,0.5413567,0.6850407,0.5517364,0.6762597,0.4318058,0.3619407,2.287393
alt1,0.4615359,0.4113102,0.415842,0.6499854,0.4101059,0.4204362,5.307585
alt1,0.6432887,1.162479,0.61646,0.653434,0.404844,0.3792265,5.565286
alt1,0.5717166,0.7862642,0.6689339,0.6423059,0.3879698,0.3731091,3.620093
alt1,0.439163,0.4854231,0.4041919,0.5941061,0.4245766,0.2875171,2.865677
alt1,0.5414791,0.7553209,0.6781145,0.6282817,0.3629649,0.2827134,4.275348
alt1,0.4640156,0.5601528,0.4578607,0.5901502,0.4076606,0.3042536,5.057715
alt1,0.5770789,0.9166036,0.6764776,0.5998579,0.3825685,0.3098867,1.998968
alt1,0.4339965,0.5072371,0.4817192,0.5496801,0.3310447,0.3003012,3.021402

