userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
5,1,ForceDirectedAlgorithm, Task1,1.044272,1.016091,1.002747,0.992071,0.944818,3
5,2,ForceDirectedAlgorithm, Task1,0.9822484,0.9784082,1.0341,1.022456,0.9827873,3
5,3,ForceDirectedAlgorithm, Task1,1.025602,1.018301,1.022175,1.007141,0.9267809,3
5,4,ForceDirectedAlgorithm, Task1,1.07072,0.9639065,1.01713,0.9976262,0.9506179,3
5,5,ForceDirectedAlgorithm, Task1,1.124287,0.9733091,1.015753,0.9831664,0.9034847,3
5,6,ForceDirectedAlgorithm, Task1,1.176476,0.9815266,1.011747,0.9751745,0.8550755,3
5,7,ForceDirectedAlgorithm, Task1,1.242352,0.9435847,1.00145,0.9587638,0.8538499,3
5,8,ForceDirectedAlgorithm, Task1,1.316514,0.9368578,0.9885378,0.939212,0.8188787,3
5,9,ForceDirectedAlgorithm, Task1,1.394035,0.929116,0.9760212,0.9164641,0.7843639,3
5,10,ForceDirectedAlgorithm, Task1,1.479843,0.9142407,0.9618246,0.8879496,0.7561425,3
5,11,ForceDirectedAlgorithm, Task1,1.452334,0.9794081,0.9534964,0.8554732,0.7592881,3
5,12,ForceDirectedAlgorithm, Task1,1.539394,0.9676775,0.9381045,0.825343,0.7294808,3
5,13,ForceDirectedAlgorithm, Task1,1.567872,1.02842,0.9028378,0.8142172,0.6866533,3
5,14,ForceDirectedAlgorithm, Task1,1.539118,1.093515,0.9080783,0.8027945,0.6564938,3
5,15,ForceDirectedAlgorithm, Task1,1.627393,1.087446,0.8848245,0.7792341,0.6211017,3
5,16,ForceDirectedAlgorithm, Task1,1.601333,1.154708,0.8741011,0.7546798,0.6151781,3
5,17,ForceDirectedAlgorithm, Task1,1.695224,1.148542,0.846005,0.7254949,0.5847343,3
5,18,ForceDirectedAlgorithm, Task1,1.794259,1.136261,0.8188307,0.694474,0.5561757,3
5,19,ForceDirectedAlgorithm, Task1,1.898416,1.120976,0.7933369,0.6662315,0.5210398,3
5,20,ForceDirectedAlgorithm, Task1,1.999344,1.106475,0.7627664,0.639855,0.491559,3

