step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6008136,0.5519375,0.624176,0.7337089,0.4675887,0.6266569,3.145267
1,0.6059406,0.6249456,0.7816896,0.7512509,0.5185857,0.3532313,4.820038
2,0.522197,0.3304299,0.4216296,0.7847541,0.5540273,0.520144,1.242813
3,0.5061991,0.3469513,0.4509308,0.7341958,0.49404,0.5048778,9.382747
4,0.592494,0.5795341,0.5912997,0.8045297,0.4719057,0.5152008,8.019331
5,0.5086579,0.363473,0.4367548,0.8039693,0.4986232,0.4404692,1.033518
6,0.6158133,0.6844639,0.7816893,0.822799,0.4926563,0.2974579,1.534306
7,0.5926314,0.6130242,0.6117281,0.8487892,0.4349467,0.4546688,7.778268
8,0.4950909,0.333987,0.3485961,0.8687136,0.4773369,0.4468207,3.947643
9,0.5056916,0.3473465,0.429732,0.9007322,0.4472023,0.4034449,4.886573
10,0.4973146,0.4026813,0.3902737,0.9064434,0.4631344,0.3240403,5.053037
11,0.5332171,0.4460805,0.4385098,0.9417235,0.4495254,0.390246,1.821025
12,0.6807886,0.9652925,0.6548901,1.027893,0.3921594,0.363708,3.277503
13,0.5143625,0.3740655,0.3834557,0.9729592,0.4242995,0.4170327,3.132814
14,0.5261928,0.462602,0.3656068,1.024548,0.4007948,0.3774121,1.19957
15,0.7080961,1.075084,0.6459865,1.143475,0.3683325,0.3076024,5.140469
16,0.5109051,0.387425,0.4008857,1.007708,0.3712621,0.3872446,3.587933
17,0.6538101,0.7662804,0.7340737,1.060986,0.3382919,0.3694184,6.755011
18,0.5534691,0.4623376,0.4906984,1.051592,0.3517725,0.4109451,1.677043
19,0.680504,0.8173653,0.6712799,1.231448,0.3563382,0.3260886,1.816275

