userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
2,1,ForceDirectedAlgorithm, Task2,1.012067,1.045289,0.9971868,0.9997203,0.9457373,3
2,2,ForceDirectedAlgorithm, Task2,1.040703,0.9917161,0.9893642,0.9860538,0.9921632,3
2,3,ForceDirectedAlgorithm, Task2,1.058152,0.9440847,0.9880584,0.96492,1.044785,3
2,4,ForceDirectedAlgorithm, Task2,1.095524,0.8918753,0.9734207,0.9471008,1.092079,3
2,5,ForceDirectedAlgorithm, Task2,1.140389,0.8516456,0.9415373,0.9110943,1.155334,3
2,6,ForceDirectedAlgorithm, Task2,1.071148,0.8792031,0.9739918,0.9441344,1.131523,3
2,7,ForceDirectedAlgorithm, Task2,1.001629,0.8988969,1.001142,0.9751316,1.123201,3
2,8,ForceDirectedAlgorithm, Task2,1.034915,0.8615187,0.970917,0.9420047,1.190645,3
2,9,ForceDirectedAlgorithm, Task2,1.049797,0.8956143,0.9843151,0.949531,1.120743,3
2,10,ForceDirectedAlgorithm, Task2,1.075317,0.8474518,0.9719752,0.9319692,1.173287,3
2,11,ForceDirectedAlgorithm, Task2,1.0943,0.8849004,0.9753948,0.9378283,1.107577,3
2,12,ForceDirectedAlgorithm, Task2,1.114857,0.8417732,0.9573783,0.9188853,1.167106,3
2,13,ForceDirectedAlgorithm, Task2,1.155868,0.8047354,0.9264241,0.8801239,1.232849,3
2,14,ForceDirectedAlgorithm, Task2,1.087794,0.8406845,0.9572197,0.9149219,1.19938,3
2,15,ForceDirectedAlgorithm, Task2,1.099877,0.7997684,0.9493888,0.8872308,1.263734,3
2,16,ForceDirectedAlgorithm, Task2,1.120858,0.8351284,0.9554737,0.895716,1.192824,3
2,17,ForceDirectedAlgorithm, Task2,1.140133,0.7932685,0.9375263,0.8733627,1.255709,3
2,18,ForceDirectedAlgorithm, Task2,1.157922,0.8263467,0.9466849,0.8875328,1.181514,3
2,19,ForceDirectedAlgorithm, Task2,1.164995,0.861255,0.966329,0.8953925,1.112028,3
2,20,ForceDirectedAlgorithm, Task2,1.168897,0.9104118,0.9619682,0.897677,1.061046,3

