step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.4085384,0.2888077,0.4073105,0.6761881,0.4808999,0.1894857,40.2638
1,0.5195429,0.5098459,0.671871,0.672778,0.5565616,0.1866578,3.792492
2,0.5179167,0.5797955,0.5925084,0.7405881,0.5361789,0.1405127,7.69808
3,0.4993347,0.5162828,0.581808,0.7793034,0.4958481,0.1234311,5.987537
4,0.4449199,0.3321289,0.3853998,0.722344,0.4898584,0.2948685,6.038969
5,0.5459912,0.6626238,0.5451555,0.8092044,0.5399823,0.1729902,6.068044
6,0.5993773,0.7398432,0.2645765,0.7752178,0.5078774,0.7093716,6.424267
7,0.4163566,0.2818747,0.3642602,0.6672513,0.4893132,0.2790837,2.370945
8,0.5930611,0.7398432,0.2935754,0.6311626,0.5186916,0.7820331,4.965991
9,0.538055,0.586323,0.6078834,0.7400557,0.5300587,0.2259542,2.543362
10,0.4350005,0.3465692,0.3665794,0.7776164,0.4568549,0.2273827,7.935232
11,0.5417725,0.6626233,0.5628829,0.8111204,0.5106465,0.1615896,7.27643
12,0.5275462,0.6373075,0.5072453,0.7662811,0.5071557,0.2197412,10.33094
13,0.6420985,0.8363447,0.2935754,0.721329,0.5446262,0.8146174,8.333401
14,0.4718714,0.3610096,0.3853998,0.7880114,0.4898584,0.3350779,7.001667
15,0.6485345,0.836345,0.2595437,0.8814688,0.4967835,0.7685316,5.975762
16,0.5689144,0.7178422,0.5332575,0.8816524,0.5361789,0.1756409,6.686388
17,0.7012501,0.9352321,0.4178164,0.8781399,0.5203969,0.7546651,7.636361
18,0.4776476,0.3898903,0.3853998,0.7880115,0.4898584,0.3350779,5.334179
19,0.4767571,0.4352621,0.4118578,0.8279529,0.5027472,0.2059655,5.086199

