option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.5483649,0.6433421,0.3053455,0.705175,0.4967836,0.591178,22.72294
alt2,0.4187952,0.2922927,0.3965777,0.6711862,0.4912919,0.2426275,3.964031
alt2,0.4173658,0.3355396,0.4299433,0.6553175,0.4957358,0.1702928,3.722983
alt2,0.4063382,0.2711513,0.3821028,0.6278891,0.4969981,0.2535498,1.866312
alt2,0.4780284,0.5585486,0.5026663,0.6486208,0.4803276,0.1999789,5.557912
alt2,0.5586559,0.7336604,0.2600462,0.6639486,0.4526167,0.6830078,3.420806
alt2,0.4880997,0.5914732,0.5209353,0.6869779,0.482119,0.1589934,6.319194
alt2,0.4690886,0.4701123,0.5505111,0.7092665,0.4835172,0.1320362,6.846001
alt2,0.4172013,0.2988913,0.3689213,0.6375782,0.4614489,0.319167,5.298496
alt2,0.4096921,0.3384718,0.3882798,0.6519732,0.4773741,0.1923619,2.421321
alt2,0.5585167,0.6917967,0.2587656,0.6854126,0.462987,0.6936213,3.144071
alt2,0.4106623,0.3160422,0.3357272,0.6565185,0.4608764,0.2841472,8.940383
alt2,0.3982581,0.2856819,0.3406939,0.6083925,0.4732871,0.283235,5.274904
alt2,0.4580644,0.5893148,0.4238774,0.6673062,0.4472662,0.1625575,7.018245
alt2,0.4914315,0.5546073,0.537935,0.6439962,0.4849623,0.2356566,0
alt2,0.3903003,0.3176531,0.3257541,0.6419654,0.4266692,0.2394595,3.387345
alt2,0.3966472,0.2872197,0.3380045,0.6071821,0.4613534,0.2894762,1.688567
alt2,0.4025236,0.3292792,0.3009624,0.6310299,0.4291961,0.3221503,5.927591
alt2,0.5627781,0.7449397,0.2695501,0.5690593,0.4603558,0.7699859,2.25559
alt2,0.5342088,0.7494903,0.2396838,0.6613719,0.444508,0.5759899,4.650441

