option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4631085,0.3642237,0.3150732,0.702142,0.587178,0.3469258,3.166581
alt2,0.6114882,0.6237364,0.529659,0.6945099,0.500694,0.7088414,8.274225
alt2,0.4372002,0.3201994,0.3586593,0.6544406,0.5550431,0.2976584,6.786475
alt2,0.5459318,0.6297952,0.5083967,0.6208162,0.5243143,0.4463367,6.719205
alt2,0.6290166,0.9386449,0.6959201,0.574822,0.4185106,0.5171856,6.942252
alt2,0.4442126,0.4305258,0.3444476,0.5937456,0.4898559,0.3624882,5.119941
alt2,0.6344065,0.7639915,0.5753057,0.550667,0.4065461,0.8755221,3.948876
alt2,0.5433549,0.6546984,0.5855122,0.5716722,0.4428764,0.4620157,5.178415
alt2,0.5411355,0.6823877,0.5847194,0.5444586,0.4157299,0.4783816,4.417906
alt2,0.4265081,0.3734565,0.3237537,0.5136639,0.4939704,0.4276961,3.456269
alt2,0.4142331,0.4466509,0.353928,0.4882461,0.3632697,0.419071,2.521389
alt2,0.4337133,0.4446034,0.3699305,0.4523251,0.4197887,0.4819188,5.443041
alt2,0.5618953,0.8689617,0.5798178,0.421822,0.3266687,0.6122062,6.040729
alt2,0.57506,1.020573,0.5679754,0.4029696,0.3103617,0.5734202,3.730586
alt2,0.4295791,0.4361831,0.3665819,0.432572,0.3846413,0.5279173,7.040849
alt2,0.6608559,0.9305379,0.6339729,0.4205169,0.2528866,1.066366,3.427274
alt2,0.648491,1.049724,0.5803097,0.3770183,0.2556202,0.9797827,4.855514
alt2,0.4149868,0.5806397,0.358223,0.4095873,0.2974926,0.4289917,2.000008
alt2,0.5392126,0.9218651,0.4910883,0.3975659,0.2839557,0.6015878,2.587137
alt2,0.3939998,0.4973895,0.3297863,0.3724377,0.2483442,0.5220411,6.218147

