option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.5757595,0.5893639,0.5405262,0.6918666,0.5780362,0.4790044,7.685069
chosenOption,0.618459,0.723842,0.6341019,0.6856158,0.5393954,0.5093397,6.606999
chosenOption,0.6226321,0.7664786,0.6035217,0.6159105,0.4717648,0.6554848,6.840444
chosenOption,0.6419314,0.8500127,0.6756446,0.6130849,0.4261412,0.6447735,6.986821
chosenOption,0.6045386,0.742348,0.5497781,0.6003274,0.4483639,0.6818754,7.918151
chosenOption,0.6140525,0.7182815,0.5708715,0.582311,0.4343658,0.7644326,4.031087
chosenOption,0.5690849,0.6976526,0.5873424,0.5650721,0.4614819,0.5338752,4.03612
chosenOption,0.6308972,0.8605072,0.6187569,0.5240752,0.3913929,0.7597541,10.30577
chosenOption,0.6336033,0.8969009,0.6179191,0.4991275,0.3674021,0.7866668,6.958882
chosenOption,0.6626559,0.9642664,0.6410377,0.5004563,0.3968925,0.8106268,4.685502
chosenOption,0.6476606,0.9502061,0.6016173,0.5153441,0.3568181,0.8143173,5.7089
chosenOption,0.6211625,0.9311717,0.574236,0.4402082,0.2662221,0.8939742,7.709795
chosenOption,0.6567959,0.9515901,0.647776,0.4433486,0.2752006,0.9660642,2.277344
chosenOption,0.4010286,0.4797274,0.3411275,0.4135589,0.2879881,0.4827412,6.418908
chosenOption,0.6461981,0.9135362,0.5690383,0.4141618,0.2851702,1.049084,6.685724
chosenOption,0.5386841,0.876123,0.4905746,0.414825,0.2987492,0.6131486,5.701799
chosenOption,0.5732852,0.9897307,0.6133323,0.4311046,0.2796132,0.5526453,4.845502
chosenOption,0.622079,0.9316406,0.5570698,0.3983072,0.2699127,0.9534647,7.848577
chosenOption,0.6290745,0.9791211,0.5564154,0.379833,0.2150048,1.014998,9.951553
chosenOption,0.6632235,0.997265,0.621976,0.3765919,0.2193749,1.10091,4.92174

