step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6287694,0.6454058,0.5294489,0.6742293,0.5092256,0.7855373,0
1,0.4684932,0.3787234,0.3525816,0.7081214,0.5738651,0.3291745,0
2,0.5608704,0.5633554,0.5744063,0.6743487,0.5534434,0.4387982,0
3,0.4428445,0.3240556,0.3771358,0.6223041,0.5466738,0.3440534,0
4,0.4637912,0.4355317,0.4029503,0.6019033,0.5164788,0.362092,0
5,0.6474485,0.8109687,0.7297313,0.5902295,0.4854527,0.6208601,0
6,0.4456853,0.3701833,0.3842292,0.5753222,0.4685792,0.4301125,0
7,0.467931,0.3233823,0.3656591,0.5684814,0.6310777,0.4510545,0
8,0.4394292,0.3535154,0.4263272,0.5185866,0.4891292,0.4095874,0
9,0.5688495,0.6922653,0.6352653,0.5105087,0.420051,0.5861572,0
10,0.5847836,0.6974877,0.7013486,0.4623584,0.513191,0.5495322,0
11,0.607994,0.8203471,0.6775674,0.502132,0.4314586,0.6084648,0
12,0.4705964,0.5099133,0.4726096,0.4563922,0.4110245,0.5030426,2.709901
13,0.7238558,0.9358382,0.820645,0.479735,0.2831319,1.099929,0
14,0.6450157,0.8251094,0.8107891,0.5188999,0.3757235,0.6945566,0
15,0.4729859,0.5281247,0.4726098,0.4914994,0.3523067,0.5203887,0
16,0.4479735,0.4271643,0.4919161,0.4840143,0.3452677,0.491505,0
17,0.740993,1.148341,0.9693663,0.4955201,0.2908565,0.800881,4.353615
18,0.5056942,0.4468316,0.5286707,0.5281498,0.4121101,0.6127086,0
19,0.6757348,1.027212,0.852985,0.4905168,0.3267533,0.681207,0

