option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.6287693,0.6454058,0.5294489,0.6742293,0.5092256,0.7855373,0
alt1,0.4644969,0.3887402,0.3501447,0.6991761,0.5738691,0.3105545,0
alt1,0.5517062,0.5831587,0.5710956,0.671848,0.5338205,0.3986083,0
alt1,0.4312903,0.3350146,0.3593016,0.6248733,0.5264049,0.3108571,0
alt1,0.4505814,0.44887,0.3736571,0.6160856,0.4954374,0.3188569,0
alt1,0.6199279,0.8335609,0.664804,0.5871884,0.4499901,0.5640962,0
alt1,0.4311846,0.3810435,0.3479234,0.5873577,0.4401124,0.3994856,0
alt1,0.4400604,0.3431362,0.3280015,0.572285,0.5611122,0.3957672,0
alt1,0.4123475,0.3746839,0.3672153,0.5303519,0.4322577,0.3572287,0
alt1,0.5332837,0.7355025,0.5207985,0.5271789,0.36989,0.5130481,0
alt1,0.5359586,0.7444619,0.5537478,0.4829288,0.4227214,0.4759336,0
alt1,0.5451503,0.8767196,0.5068167,0.4607599,0.3515981,0.5298572,0
alt1,0.4156622,0.5370137,0.3379764,0.4280868,0.331835,0.4433991,2.709901
alt1,0.6270403,0.9618525,0.5640683,0.394112,0.2275548,0.9876139,0
alt1,0.5607132,0.8342121,0.5809439,0.424996,0.3237046,0.6397096,0
alt1,0.4112625,0.5251333,0.3307746,0.406041,0.3049289,0.4894349,0
alt1,0.3859324,0.4385263,0.344865,0.4006039,0.3007436,0.4449234,0
alt1,0.6421292,1.214192,0.6671746,0.3821543,0.2513008,0.6958241,4.353615
alt1,0.4204847,0.4674977,0.3584502,0.390288,0.3390274,0.5471598,0
alt1,0.5715762,1.058148,0.5490924,0.3629012,0.2676378,0.6201023,0

