UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.053144,1.085884,0.9746174,1.000013,0.8863418,0
0,0,ConeBurst,Task,1.148868,1.16484,0.9095251,0.9427444,0.8340222,0
0,0,ConeBurst,Task,1.245495,1.163334,0.8240861,0.8416117,0.9254727,0
0,0,ConeBurst,Task,1.323883,1.189467,0.7673181,0.7512019,0.9681305,0
0,0,ConeBurst,Task,1.313557,1.170042,0.7529163,0.7334765,1.030008,0
0,0,ConeBurst,Task,1.309873,1.163397,0.736338,0.7117,1.078692,0
0,0,ConeBurst,Task,1.324932,1.178826,0.7304214,0.7125978,1.053222,0
0,0,ConeBurst,Task,1.350234,1.177915,0.7103617,0.6856859,1.075804,0
0,0,ConeBurst,Task,1.367015,1.173658,0.6954327,0.6695578,1.094336,0
0,0,ConeBurst,Task,1.379452,1.174698,0.6844469,0.6578841,1.10352,0
0,0,ConeBurst,Task,1.386042,1.172322,0.679632,0.6496331,1.112371,0
0,0,ConeBurst,Task,1.38978,1.172418,0.6753845,0.6409317,1.121486,0
0,0,ConeBurst,Task,1.390293,1.173128,0.6726871,0.6358302,1.128061,0
0,0,ConeBurst,Task,1.385101,1.172445,0.6761032,0.6392156,1.127135,0
0,0,ConeBurst,Task,1.386623,1.171483,0.6741968,0.6362836,1.131414,0
0,0,ConeBurst,Task,1.388359,1.171462,0.6741384,0.6365306,1.12951,0
0,0,ConeBurst,Task,1.389777,1.172404,0.6742058,0.6361463,1.127467,0
0,0,ConeBurst,Task,1.389143,1.172039,0.6738063,0.6357079,1.129304,0
0,0,ConeBurst,Task,1.389631,1.17204,0.6732351,0.6345599,1.130534,0
0,0,ConeBurst,Task,1.389557,1.172152,0.6728439,0.6339152,1.131533,0

