step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6067616,0.7285232,0.5608052,0.7491114,0.5971236,0.3982443,279.2828
1,0.4499078,0.3791836,0.355905,0.6957713,0.6614749,0.1572042,208.1985
2,0.6836278,0.7803864,0.631594,0.7038174,0.4693757,0.8329653,211.8176
3,0.4609352,0.4357297,0.3150768,0.7236778,0.7040081,0.1261838,213.133
4,0.5875801,0.6643072,0.5370915,0.7353742,0.5696045,0.4315231,297.6759
5,0.434559,0.4055427,0.3170363,0.7191924,0.591882,0.1391419,302.5714
6,0.4676483,0.3991405,0.374637,0.7690099,0.629976,0.1654781,229.1891
7,0.5778295,0.7285231,0.5496036,0.7284152,0.5643201,0.3182854,236.315
8,0.617666,0.7649495,0.5888455,0.7491114,0.5672673,0.4181564,236.315
9,0.5716065,0.6804547,0.5985215,0.7266973,0.5421745,0.3101846,323.4175
10,0.4685335,0.4394239,0.3850631,0.7056894,0.5418984,0.2705926,331.0918
11,0.731457,0.9076874,0.7246863,0.785651,0.3904028,0.8488575,260.9566
12,0.4476179,0.3979079,0.3813157,0.7591411,0.5118613,0.1878633,262.9493
13,0.7580538,0.9624294,0.7576261,0.7628575,0.4202992,0.8870569,267.2568
14,0.6078671,0.7825225,0.6883001,0.7266972,0.4851034,0.3567123,272.5343
15,0.5983294,0.7731661,0.6756922,0.6751192,0.4523911,0.4152781,277.2842
16,0.6069462,0.7825224,0.6244544,0.7192978,0.4668389,0.4416173,278.405
17,0.5928282,0.8013757,0.6045638,0.7284151,0.4796721,0.350114,279.3722
18,0.6335037,0.8378018,0.6449257,0.7491114,0.4776987,0.4579809,362.0014
19,0.6196115,0.8165454,0.7182258,0.7630322,0.4280324,0.3722216,291.0811

