UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,0.767673,0.94351,1.213529,1.359158,0.7161298,0
0,0,ConeBurst,Task,0.8561584,0.9967554,1.133529,1.110494,0.9030629,0
0,0,ConeBurst,Task,0.791983,0.9327677,1.243149,1.269716,0.7623838,0
0,0,ConeBurst,Task,0.7950311,0.9762125,1.236387,1.24935,0.7430198,0
0,0,ConeBurst,Task,0.8441809,0.9920969,1.196598,1.156008,0.8111159,0
0,0,ConeBurst,Task,0.8668599,0.997693,1.193999,1.158382,0.7830654,0
0,0,ConeBurst,Task,0.876175,1.000964,1.187876,1.16478,0.7702049,0
0,0,ConeBurst,Task,0.8940651,1.011462,1.164205,1.126138,0.8041305,0
0,0,ConeBurst,Task,0.8790978,0.9986681,1.184768,1.153728,0.7837379,0
0,0,ConeBurst,Task,0.8871002,0.9985788,1.170996,1.132865,0.81046,0
0,0,ConeBurst,Task,0.8932202,1.000715,1.163667,1.12013,0.822267,0
0,0,ConeBurst,Task,0.8955178,1.001514,1.162272,1.121621,0.8190747,0
0,0,ConeBurst,Task,0.899727,1.003827,1.156443,1.112418,0.8275852,0
0,0,ConeBurst,Task,0.9012725,1.004731,1.155706,1.112512,0.825779,0
0,0,ConeBurst,Task,0.9031194,1.004579,1.152339,1.10755,0.8324129,0
0,0,ConeBurst,Task,0.9015435,1.002818,1.154842,1.11048,0.830316,0
0,0,ConeBurst,Task,0.899735,1.002089,1.15661,1.113405,0.8281612,0
0,0,ConeBurst,Task,0.9007333,1.00263,1.155217,1.111217,0.8302024,0
0,0,ConeBurst,Task,0.9012529,1.002926,1.154314,1.109737,0.8317699,0
0,0,ConeBurst,Task,0.9006787,1.002363,1.155077,1.111021,0.8308599,0

