step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.5744162,0.4167116,0.5393025,0.7112237,0.513406,0.6914372,4.935152
1,0.6006679,0.4908724,0.58889,0.7665842,0.5859097,0.5710832,1.544666
2,0.6398326,0.644467,0.7941333,0.772666,0.5653318,0.4225647,5.277903
3,0.5860478,0.5142477,0.6169325,0.7300802,0.5580092,0.5109693,4.133286
4,0.445123,0.3429631,0.4052943,0.6746604,0.4777069,0.3249902,0.7560869
5,0.5574256,0.5142475,0.6625916,0.6150051,0.5299928,0.4652913,2.44088
6,0.4496394,0.3756264,0.4292262,0.6064457,0.5025891,0.3343093,2.84353
7,0.4579468,0.2974696,0.4755875,0.6398023,0.5798209,0.2970538,2.124921
8,0.5566271,0.5843725,0.7049618,0.634765,0.581884,0.2771521,3.035166
9,0.5005913,0.4246213,0.5152194,0.7024621,0.5894571,0.2711967,4.547448
10,0.6541903,0.7616431,0.9287052,0.7227114,0.6286278,0.2292639,2.394529
11,0.5988562,0.6077474,0.7170126,0.7369056,0.6669697,0.2656454,1.176511
12,0.5002795,0.4409526,0.5072995,0.7148699,0.6028346,0.2354412,0.6986801
13,0.5278066,0.4572844,0.5548518,0.7375853,0.6407142,0.2485971,0.8904715
14,0.5144718,0.3594425,0.5746682,0.7408238,0.6852429,0.2121813,1.818995
15,0.6654143,0.7012469,0.8273223,0.8920437,0.7225503,0.1839083,0.698838
16,0.5340027,0.5062786,0.5785219,0.8085943,0.5983202,0.1782983,1.587427
17,0.544173,0.5062786,0.5824547,0.8221004,0.6530708,0.1569607,2.500275
18,0.5647558,0.5062787,0.6142997,0.8078317,0.6919714,0.2033975,4.192621
19,0.6920806,0.747996,0.902351,0.8968462,0.7776841,0.1355259,1.801244

