option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.4615972,0.3266316,0.3859944,0.7101691,0.5028493,0.3823414,12.605
alt1,0.46136,0.3366699,0.3900447,0.7090446,0.5025309,0.36851,1.099416
alt1,0.5047976,0.3463404,0.4518994,0.7023248,0.543879,0.4795448,5.442632
alt1,0.586659,0.6307507,0.796877,0.7191015,0.5598326,0.226733,3.759077
alt1,0.5975612,0.5434531,0.6143286,0.7703605,0.5387908,0.5208729,4.763485
alt1,0.4621285,0.3478904,0.4139466,0.7219498,0.5086437,0.318212,3.44208
alt1,0.5844516,0.5833627,0.6749888,0.7103308,0.5255935,0.4279824,3.508646
alt1,0.5792877,0.6024776,0.6701927,0.7285839,0.5435924,0.3515919,3.585685
alt1,0.4422309,0.297779,0.4892262,0.6458933,0.4977738,0.2804821,2.17807
alt1,0.6534721,0.8267088,0.9965715,0.7419944,0.5005295,0.2015566,1.74531
alt1,0.4556132,0.4069788,0.4644335,0.6897898,0.4713421,0.245522,4.016879
alt1,0.4507534,0.3913296,0.4395839,0.6545737,0.4592159,0.3090636,2.608813
alt1,0.544199,0.5853259,0.6946068,0.7132279,0.5091612,0.2186732,1.599022
alt1,0.5354709,0.6090137,0.7290714,0.619907,0.4623933,0.2569689,0.464608
alt1,0.5446866,0.6352791,0.7571261,0.6795456,0.4633748,0.1881069,5.938846
alt1,0.4186096,0.4058174,0.4773227,0.5825222,0.4444548,0.1829309,0.710713
alt1,0.6704577,0.9687219,1.106452,0.7012266,0.4173467,0.1585416,4.852442
alt1,0.6453691,0.9475301,1.131804,0.6320997,0.376852,0.1385594,6.500906
alt1,0.5328302,0.6606385,0.8124275,0.5306846,0.4325315,0.227869,3.633847
alt1,0.4290012,0.4811747,0.5593022,0.5168937,0.369959,0.2176766,0.5150471

